test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,1,1,64,8388608,3,2,0,0,0,0,0,0,9.864886,8421120.000000,0,97.470904
ofs,0,0,1,1,64,8388608,3,2,1,0.004468,0.000000,0.216409,6322032.000000,98780.500000,0,0,1.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,2,0.004036,0.000000,0.206352,6113160.000000,95516.000000,0,0,2.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,4,0.004562,0.000000,0.203859,6706512.000000,104785.000000,0,0,4.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,8,0.004293,0.000000,0.203663,6583944.000000,102866.000000,0,0,8.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,16,0.004317,0.000000,0.214554,6461016.000000,100937.000000,0,0,16.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,32,0.004486,0.000000,0.206074,6610224.000000,103252.000000,0,0,32.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,64,0.004502,0.000000,0.208243,6511848.000000,101683.500000,0,0,64.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,128,0.004412,0.000000,0.201456,6518328.000000,101720.500000,0,0,128.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,256,0.008966,0.000000,0.345492,12100248.000000,188810.000000,0,0,256.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,512,0.002374,0.000000,0.948555,483800832.000000,7558876.000000,0,0,512.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,1024,0.001593,0.000000,0.939186,540433824.000000,8443254.000000,0,0,1024.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,2048,0.001782,0.000000,0.954167,540430464.000000,8442177.500000,0,0,2048.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,4096,0.001759,0.000000,0.959535,540447744.000000,8440399.500000,0,0,4096.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,8192,0.001776,0.000000,0.970063,559350888.000000,8731665.000000,0,0,8192.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,16384,0.001987,0.000000,0.929899,540486384.000000,8428715.500000,0,0,16384.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,32768,0.002152,0.000000,0.971841,549891816.000000,8559291.500000,0,0,32768.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,65536,0.007043,0.000000,1.859636,1060846224.000000,16510186.000000,0,0,65536.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,131072,0.007591,0.000000,2.265386,672297192.000000,10373571.500000,0,0,131072.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,262144,0.011452,0.000000,2.118138,672311832.000000,10242728.000000,0,0,262144.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,524288,0.023439,0.000000,2.242244,672307632.000000,9980518.000000,0,0,524288.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,1048576,0.057863,0.000000,2.164200,672309312.000000,9456257.000000,0,0,1048576.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,2097152,0.116353,0.000000,2.246477,672311112.000000,8407709.000000,0,0,2097152.000000,97.470904
ofs,0,0,1,1,64,8388608,3,2,4194304,0.230803,0.000000,2.662872,672306552.000000,6310485.500000,0,0,4194304.000000,97.470904
