test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,0,0,0,1,128,8388608,24,1,4,0,0,0,0.238445,4739840.000000,37029.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,8,0,0,0,0.242947,4862016.000000,37983.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,16,0,0,0,0.267966,5222656.000000,40801.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,32,0,0,0,0.298394,5848256.000000,45688.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,64,0,0,0,0.366394,7112704.000000,55567.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,128,0,0,0,0.476752,9568000.000000,74749.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,256,0,0,0,0.704007,14256320.000000,111376.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,512,0,0,0,1.196690,23088320.000000,180376.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,1024,0,0,0,2.040904,39552640.000000,309004.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,2048,0,0,0,3.729428,69920000.000000,546249.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,4096,0,0,0,6.702045,124593024.000000,973382.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,8192,0,0,0,12.259287,222139520.000000,1735464.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,16384,0,0,0,22.410776,393258048.000000,3072327.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,32768,0,0,0,40.615315,687727232.000000,5372868.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,65536,0,0,0,72.834215,1183683776.000000,9247528.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,131072,0,0,0,128.154882,1984014592.000000,15500113.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,262144,0,0,0,227.122311,3219695296.000000,25153868.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,524288,0,0,0,394.548903,4988652160.000000,38973844.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,1048576,0,0,0,772.725653,7248734464.000000,56630737.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,2097152,0,0,0,1200.755776,9631487360.000000,75245994.000000,0,0,4784.885756
omap,0,0,0,1,128,8388608,24,1,4194304,0,0,0,1593.539325,11454337088.000000,89487007.000000,0,0,4784.885756
omap,0,0,0,1,128,8,4,1,0,0.001570,12227.440000,0.000000,0.001718,13082.240000,101.040000,0.004982,5152.000000,0.335019
omap,0,0,0,1,128,16,5,1,0,0.002588,23416.560000,0.000000,0.002606,26717.440000,207.390000,0.008299,11040.000000,0.528853
omap,0,0,0,1,128,32,6,1,0,0.003955,39228.800000,0.000000,0.003847,39376.000000,306.390000,0.008701,22816.000000,0.790213
omap,0,0,0,1,128,64,7,1,0,0.005749,67255.680000,0.000000,0.005697,67079.040000,522.800000,0.009354,46368.000000,1.155109
omap,0,0,0,1,128,128,8,1,0,0.008640,108648.320000,0.000000,0.008512,107985.920000,842.380000,0.012272,93472.000000,1.728721
omap,0,0,0,1,128,256,9,1,0,0.012095,160094.720000,0.000000,0.012065,160271.360000,1250.880000,0.018973,187680.000000,2.436205
omap,0,0,0,1,128,512,10,1,0,0.015790,221962.880000,0.000000,0.015970,222330.880000,1735.700000,0.032170,376096.000000,3.209508
omap,0,0,0,1,32,2,2,1,0,0.000643,1086.000000,0.000000,0.000803,1104.000000,33.000000,0.004640,352.000000,0.150631
omap,0,0,0,1,32,1024,11,1,0,0.020581,144460.800000,0.000000,0.020695,144672.000000,4520.000000,0.048781,360096.000000,4.177720
omap,0,0,0,1,32,2048,12,1,0,0.025928,187256.960000,0.000000,0.025833,187440.000000,5856.500000,0.085643,720544.000000,5.263004
omap,0,0,0,1,32,4096,13,1,0,0.031298,235136.000000,0.000000,0.031308,235565.440000,7360.420000,0.165584,1441440.000000,6.427568
