test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,total_time
omap,0,0,0,1,32,8388608,24,1,0,0.043342,848939.520000,0.000000,0.046368,921300.160000,28789.630000,0.005995,0.000000,8.978408
omap,0,0,0,1,32,8,4,1,0,0.000984,5791.280000,0.000000,0.001154,6217.600000,192.800000,0.001735,0.000000,0.217001
omap,0,0,0,1,32,16,5,1,0,0.001514,11143.440000,0.000000,0.001814,12777.600000,397.800000,0.001790,0.000000,0.335956
omap,0,0,0,1,32,32,6,1,0,0.002310,18648.960000,0.000000,0.002477,18972.800000,591.900000,0.001912,0.000000,0.482040
omap,0,0,0,1,32,64,7,1,0,0.003558,32232.640000,0.000000,0.003658,32292.480000,1008.140000,0.001678,0.000000,0.724706
omap,0,0,0,1,32,128,8,1,0,0.004514,51300.480000,0.000000,0.004576,52180.480000,1629.640000,0.001396,0.000000,0.911751
omap,0,0,0,1,32,256,9,1,0,0.006599,75701.120000,0.000000,0.006705,76348.800000,2384.900000,0.001906,0.000000,1.333760
omap,0,0,0,1,32,512,10,1,0,0.008495,105976.640000,0.000000,0.008663,106536.320000,3328.260000,0.001891,0.000000,1.719194
omap,0,0,0,1,4096,2,2,1,0,0.000752,48956.400000,0.000000,0.000714,49872.000000,11.000000,0.001523,0.000000,0.149489
omap,0,0,0,1,4096,1024,11,1,0,0.024459,6754473.600000,0.000000,0.027410,6846481.920000,1670.040000,0.001613,0.000000,5.190077
omap,0,0,0,1,4096,2048,12,1,0,0.030139,8669376.000000,0.000000,0.033309,8842763.520000,2157.330000,0.001951,0.000000,6.348245
omap,0,0,0,1,4096,4096,13,1,0,0.033164,10713488.640000,0.000000,0.040517,11060097.600000,2698.700000,0.002090,0.000000,7.371585
omap,0,0,0,1,4096,8192,14,1,0,0.044440,13147557.120000,0.000000,0.046426,13789456.320000,3365.080000,0.001626,0.000000,9.089700
omap,0,0,0,1,4096,16384,15,1,0,0.051207,15344297.280000,0.000000,0.051897,16440093.120000,4012.170000,0.001592,0.000000,10.313450
omap,0,0,0,1,4096,32768,16,1,0,0.064666,17661445.440000,0.000000,0.074303,19167791.040000,4678.150000,0.001852,0.000000,13.900302
omap,0,0,0,1,4096,65536,17,1,0,0.082743,20255282.880000,0.000000,0.100112,22081996.800000,5389.540000,0.001585,0.000000,18.288824
omap,0,0,0,1,4096,131072,18,1,0,0.121516,22603820.160000,0.000000,0.136692,24891240.000000,6075.500000,0.001702,0.000000,25.824485
omap,0,0,0,1,4096,262144,19,1,0,0.129140,25153812.480000,0.000000,0.144263,27589541.760000,6734.250000,0.001813,0.000000,27.343915
omap,0,0,0,1,4096,524288,20,1,0,0.149464,28067021.760000,0.000000,0.163246,30738418.560000,7502.920000,0.001742,0.000000,31.274604
omap,0,0,0,1,4096,4,3,1,0,0.001072,128227.760000,0.000000,0.001111,132880.000000,31.000000,0.001569,0.000000,0.221056
omap,0,0,0,1,4096,1048576,21,1,0,0.170796,30810331.200000,0.000000,0.178860,33594662.400000,8200.330000,0.001935,0.000000,34.969348
omap,0,0,0,1,4096,2097152,22,1,0,0.176525,33586690.560000,0.000000,0.192013,36646714.560000,8945.510000,0.001925,0.000000,36.857752
omap,0,0,0,1,4096,4194304,23,1,0,0.189341,36936690.240000,0.000000,0.232771,40165617.600000,9804.550000,0.001919,0.000000,42.215212
omap,0,0,0,1,4096,8388608,24,1,0,0.236403,40095697.920000,0.000000,0.240562,43462305.600000,10609.390000,0.001957,0.000000,47.700612
omap,0,0,0,1,4096,8,4,1,0,0.001772,275160.240000,0.000000,0.001754,295574.400000,70.200000,0.001871,0.000000,0.355851
omap,0,0,0,1,4096,16,5,1,0,0.002671,523577.200000,0.000000,0.002945,602694.400000,145.600000,0.001519,0.000000,0.564394
omap,0,0,0,1,4096,32,6,1,0,0.004389,891019.200000,0.000000,0.004171,886867.200000,214.960000,0.001505,0.000000,0.858908
omap,0,0,0,1,4096,64,7,1,0,0.007515,1512988.800000,0.000000,0.007418,1532918.400000,372.800000,0.001470,0.000000,1.496294
omap,0,0,0,1,4096,128,8,1,0,0.010900,2424601.920000,0.000000,0.010470,2435064.960000,592.940000,0.001505,0.000000,2.139925
omap,0,0,0,1,4096,256,9,1,0,0.015512,3597458.880000,0.000000,0.014320,3598621.440000,877.070000,0.001667,0.000000,2.986416
omap,0,0,0,1,4096,512,10,1,0,0.019924,4996350.720000,0.000000,0.020956,5053150.080000,1232.180000,0.002027,0.000000,4.091549
omap,0,1,0,1,128,2,2,1,0,0.000499,2213.360000,0.000000,0.000512,2256.000000,16.000000,0.001924,0.000000,0.104365
omap,0,1,0,1,128,1024,11,1,0,0.010980,298823.360000,0.000000,0.011071,301686.400000,2355.640000,0.001550,0.000000,2.208135
omap,0,1,0,1,128,2048,12,1,0,0.011988,383073.280000,0.000000,0.012700,392317.440000,3063.710000,0.001475,0.000000,2.471615
omap,0,1,0,1,128,4096,13,1,0,0.013919,475698.880000,0.000000,0.013937,491324.160000,3837.210000,0.001498,0.000000,2.788752
omap,0,1,0,1,128,8192,14,1,0,0.017190,578613.760000,0.000000,0.017228,610055.680000,4764.710000,0.001491,0.000000,3.444712
omap,0,1,0,1,128,16384,15,1,0,0.018209,679247.040000,0.000000,0.019588,728360.320000,5688.980000,0.001521,0.000000,3.782738
omap,0,1,0,1,128,32768,16,1,0,0.020268,782176.640000,0.000000,0.023327,847923.520000,6623.050000,0.001493,0.000000,4.362393
omap,0,1,0,1,128,65536,17,1,0,0.023982,897176.640000,0.000000,0.025401,981566.400000,7667.120000,0.001341,0.000000,4.941089
omap,0,1,0,1,128,131072,18,1,0,0.023740,1004110.080000,0.000000,0.025151,1100349.440000,8595.060000,0.001768,0.000000,4.892220
omap,0,1,0,1,128,262144,19,1,0,0.028575,1107532.800000,0.000000,0.030849,1222628.480000,9550.410000,0.001582,0.000000,5.945439
omap,0,1,0,1,128,524288,20,1,0,0.034914,1242839.040000,0.000000,0.034646,1362174.080000,10640.600000,0.001673,0.000000,6.959173
omap,0,1,0,1,128,4,3,1,0,0.000601,5695.920000,0.000000,0.000629,5904.000000,45.000000,0.001428,0.000000,0.125600
omap,0,1,0,1,128,1048576,21,1,0,0.033953,1361438.080000,0.000000,0.034591,1488861.760000,11630.360000,0.001565,0.000000,6.857370
omap,0,1,0,1,128,2097152,22,1,0,0.036727,1487765.120000,0.000000,0.039706,1625191.040000,12695.450000,0.001525,0.000000,7.646484
omap,0,1,0,1,128,4194304,23,1,0,0.038361,1635760.000000,0.000000,0.041972,1779765.760000,13903.040000,0.001511,0.000000,8.036164
omap,0,1,0,1,128,8388608,24,1,0,0.042888,1774488.640000,0.000000,0.043884,1925449.600000,15041.180000,0.001663,0.000000,8.680372
omap,0,1,0,1,128,8,4,1,0,0.000984,12278.000000,0.000000,0.001139,13038.080000,100.680000,0.001836,0.000000,0.215475
omap,0,1,0,1,128,16,5,1,0,0.001564,23138.640000,0.000000,0.001845,26614.400000,206.540000,0.001422,0.000000,0.343765
omap,0,1,0,1,128,32,6,1,0,0.002416,39412.800000,0.000000,0.002474,39096.320000,304.230000,0.001551,0.000000,0.492020
omap,0,1,0,1,128,64,7,1,0,0.003643,67498.560000,0.000000,0.003751,67226.240000,523.950000,0.001489,0.000000,0.742296
omap,0,1,0,1,128,128,8,1,0,0.005129,107669.440000,0.000000,0.005207,107544.320000,838.910000,0.001537,0.000000,1.036577
omap,0,1,0,1,128,256,9,1,0,0.007141,158019.200000,0.000000,0.007361,159049.600000,1241.300000,0.001467,0.000000,1.453109
omap,0,1,0,1,128,512,10,1,0,0.008421,220822.080000,0.000000,0.008899,222286.720000,1735.350000,0.001462,0.000000,1.734927
omap,0,1,0,1,32,2,2,1,0,0.000588,1082.480000,0.000000,0.000513,1104.000000,33.000000,0.001622,0.000000,0.121948
omap,0,1,0,1,32,1024,11,1,0,0.010599,142795.840000,0.000000,0.011097,145594.240000,4548.820000,0.001501,0.000000,2.172546
omap,0,1,0,1,32,2048,12,1,0,0.011922,182638.720000,0.000000,0.012172,187619.520000,5862.110000,0.001453,0.000000,2.412305
omap,0,1,0,1,32,4096,13,1,0,0.013560,226923.840000,0.000000,0.015186,236466.560000,7388.580000,0.001474,0.000000,2.877613
omap,0,1,0,1,32,8192,14,1,0,0.015969,276415.040000,0.000000,0.016029,292839.360000,9150.230000,0.001865,0.000000,3.203149
omap,0,1,0,1,32,16384,15,1,0,0.017624,325230.400000,0.000000,0.018284,348592.640000,10892.520000,0.001592,0.000000,3.593880
omap,0,1,0,1,32,32768,16,1,0,0.020321,372472.320000,0.000000,0.019972,405352.640000,12666.270000,0.001669,0.000000,4.032232
omap,0,1,0,1,32,65536,17,1,0,0.020686,427592.000000,0.000000,0.021190,469377.920000,14667.060000,0.001496,0.000000,4.190501
omap,0,1,0,1,32,131072,18,1,0,0.023007,479424.000000,0.000000,0.025236,525810.560000,16430.580000,0.001445,0.000000,4.827279
omap,0,1,0,1,32,262144,19,1,0,0.027418,533325.760000,0.000000,0.029248,585601.280000,18299.040000,0.001391,0.000000,5.669472
omap,0,1,0,1,32,524288,20,1,0,0.027676,595147.520000,0.000000,0.028369,653062.080000,20407.190000,0.001526,0.000000,5.607497
omap,0,1,0,1,32,4,3,1,0,0.000609,2731.440000,0.000000,0.000606,2832.000000,87.000000,0.001267,0.000000,0.123916
omap,0,1,0,1,32,1048576,21,1,0,0.030621,651999.040000,0.000000,0.030832,713257.600000,22288.300000,0.001493,0.000000,6.148081
omap,0,1,0,1,32,2097152,22,1,0,0.034455,713451.200000,0.000000,0.037558,776293.760000,24258.180000,0.001413,0.000000,7.204215
omap,0,1,0,1,32,4194304,23,1,0,0.038171,784382.720000,0.000000,0.039065,851040.960000,26594.030000,0.001465,0.000000,7.726568
omap,0,1,0,1,32,8388608,24,1,0,0.040871,851269.760000,0.000000,0.041686,921557.120000,28797.660000,0.001716,0.000000,8.258899
omap,0,1,0,1,32,8,4,1,0,0.000989,5770.160000,0.000000,0.001146,6224.640000,193.020000,0.001505,0.000000,0.216428
omap,0,1,0,1,32,16,5,1,0,0.001522,11025.520000,0.000000,0.001694,12700.160000,395.380000,0.001588,0.000000,0.324564
omap,0,1,0,1,32,32,6,1,0,0.002316,18568.000000,0.000000,0.002622,20563.680000,641.460000,0.001488,0.000000,0.496638
omap,0,1,0,1,32,64,7,1,0,0.003462,32144.640000,0.000000,0.003710,32376.960000,1010.780000,0.001551,0.000000,0.720166
omap,0,1,0,1,32,128,8,1,0,0.005197,51578.560000,0.000000,0.005549,52321.280000,1634.040000,0.001910,0.000000,1.077985
omap,0,1,0,1,32,256,9,1,0,0.006545,75894.720000,0.000000,0.007001,76299.520000,2383.360000,0.001752,0.000000,1.357813
omap,0,1,0,1,32,512,10,1,0,0.008623,105283.200000,0.000000,0.008792,107514.880000,3358.840000,0.001698,0.000000,1.744683
omap,0,1,0,1,4096,2,2,1,0,0.000669,48956.400000,0.000000,0.000617,49872.000000,11.000000,0.001408,0.000000,0.131371
omap,0,1,0,1,4096,1024,11,1,0,0.024576,6745173.120000,0.000000,0.026114,6819576.960000,1663.390000,0.001671,0.000000,5.072220
omap,0,1,0,1,4096,2048,12,1,0,0.029332,8640478.080000,0.000000,0.033349,8882290.560000,2166.990000,0.001736,0.000000,6.271447
omap,0,1,0,1,4096,4096,13,1,0,0.036482,10736241.600000,0.000000,0.036107,11158416.960000,2722.720000,0.001581,0.000000,7.262244
omap,0,1,0,1,4096,8192,14,1,0,0.041826,13121316.480000,0.000000,0.042575,13773014.400000,3361.070000,0.001811,0.000000,8.443425
omap,0,1,0,1,4096,16384,15,1,0,0.048524,15304936.320000,0.000000,0.050106,16425976.320000,4008.720000,0.001774,0.000000,9.866428
omap,0,1,0,1,4096,32768,16,1,0,0.067148,17654802.240000,0.000000,0.073709,19122285.120000,4667.060000,0.001673,0.000000,14.089057
omap,0,1,0,1,4096,65536,17,1,0,0.091322,20237678.400000,0.000000,0.107538,22203235.200000,5419.260000,0.001758,0.000000,19.889440
omap,0,1,0,1,4096,131072,18,1,0,0.110068,22697655.360000,0.000000,0.145041,24875960.640000,6071.720000,0.001782,0.000000,25.514545
omap,0,1,0,1,4096,262144,19,1,0,0.144403,25168427.520000,0.000000,0.166299,27587548.800000,6733.720000,0.001868,0.000000,31.074172
omap,0,1,0,1,4096,524288,20,1,0,0.145224,28055064.000000,0.000000,0.159641,30769807.680000,7510.660000,0.001746,0.000000,30.490278
omap,0,1,0,1,4096,4,3,1,0,0.001105,128560.080000,0.000000,0.001120,132880.000000,31.000000,0.001662,0.000000,0.225651
omap,0,1,0,1,4096,1048576,21,1,0,0.182790,30806843.520000,0.000000,0.197310,33559619.520000,8191.750000,0.001928,0.000000,38.013989
omap,0,1,0,1,4096,2097152,22,1,0,0.187287,33668069.760000,0.000000,0.196494,36549889.920000,8921.810000,0.001710,0.000000,38.381608
omap,0,1,0,1,4096,4194304,23,1,0,0.190517,36901647.360000,0.000000,0.210151,40177741.440000,9807.530000,0.001609,0.000000,40.070382
omap,0,1,0,1,4096,8388608,24,1,0,0.187367,40076432.640000,0.000000,0.226309,43410488.640000,10596.740000,0.001611,0.000000,41.371033
omap,0,1,0,1,4096,8,4,1,0,0.001736,275824.080000,0.000000,0.002023,295906.560000,70.280000,0.001744,0.000000,0.379036
omap,0,1,0,1,4096,16,5,1,0,0.002872,529557.840000,0.000000,0.003088,605683.840000,146.370000,0.001388,0.000000,0.598779
omap,0,1,0,1,4096,32,6,1,0,0.004050,879393.600000,0.000000,0.004143,883545.600000,214.130000,0.001474,0.000000,0.822018
omap,0,1,0,1,4096,64,7,1,0,0.006383,1500366.720000,0.000000,0.007286,1526607.360000,371.260000,0.001605,0.000000,1.369929
omap,0,1,0,1,4096,128,8,1,0,0.010552,2409820.800000,0.000000,0.011106,2450344.320000,596.780000,0.001740,0.000000,2.169243
omap,0,1,0,1,4096,256,9,1,0,0.015083,3585168.960000,0.000000,0.015458,3594635.520000,876.130000,0.001616,0.000000,3.057377
omap,0,1,0,1,4096,512,10,1,0,0.020561,5025248.640000,0.000000,0.021637,5067100.800000,1235.550000,0.001612,0.000000,4.222985
omap,1,1,0,1,128,2,2,1,0,0.000434,2213.360000,0.000000,0.000402,2256.000000,16.000000,0.001344,0.000000,0.086485
omap,1,1,0,1,128,1024,11,1,0,0.007170,298735.040000,0.000000,0.007496,303011.200000,2366.060000,0.002230,0.000000,1.470521
omap,1,1,0,1,128,2048,12,1,0,0.009450,385686.080000,0.000000,0.008920,392508.800000,3065.230000,0.001346,0.000000,1.839682
omap,1,1,0,1,128,4096,13,1,0,0.011266,475007.040000,0.000000,0.011029,492266.240000,3844.570000,0.000975,0.000000,2.232097
omap,1,1,0,1,128,8192,14,1,0,0.012780,581668.160000,0.000000,0.012808,610931.520000,4771.560000,0.001846,0.000000,2.562649
omap,1,1,0,1,128,16384,15,1,0,0.015232,679718.080000,0.000000,0.014446,728080.640000,5686.760000,0.000957,0.000000,2.971488
