test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,32,8388608,24,1,0,0,0,0,0,0,2186.697606,27447510544.000000,0,2231.182121
ofs,0,1,1,1,32,8388608,24,1,1,0.411693,1806272.000000,0.435213,1835296.000000,57352.000000,0,0,1.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,2,0.417830,1820576.000000,0.434603,1806240.000000,56443.000000,0,0,2.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,4,0.389080,1817984.000000,0.443755,1841312.000000,57537.000000,0,0,4.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,8,0.414279,1818080.000000,0.459548,1887200.000000,58967.000000,0,0,8.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,16,0.387375,1867680.000000,0.436414,1945056.000000,60767.000000,0,0,16.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,32,0.405638,1939712.000000,0.408117,2097280.000000,65508.000000,0,0,32.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,64,0.393224,2067744.000000,0.434853,2373472.000000,74107.000000,0,0,64.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,128,0.393739,2326240.000000,0.406325,2869248.000000,89536.000000,0,0,128.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,256,0.375547,2790656.000000,0.443124,3766528.000000,117448.000000,0,0,256.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,512,0.351956,3637408.000000,0.354200,5456768.000000,170012.000000,0,0,512.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,1024,0.330320,5193088.000000,0.417369,8615456.000000,268209.000000,0,0,1024.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,2048,0.408681,8077984.000000,0.376468,14380896.000000,447355.000000,0,0,2048.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,4096,0.420203,13336320.000000,0.454450,24873088.000000,773188.000000,0,0,4096.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,8192,0.401799,22774272.000000,0.476022,43737568.000000,1358607.000000,0,0,8192.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,16384,0.413807,39543552.000000,0.507826,77275584.000000,2398478.000000,0,0,16384.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,32768,0.522007,68908256.000000,0.508637,136008256.000000,4217490.000000,0,0,32768.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,65536,0.566122,119243936.000000,0.692001,236663296.000000,7330192.000000,0,0,65536.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,131072,0.757014,203129152.000000,1.012523,404440800.000000,12507703.000000,0,0,131072.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,262144,0.984887,337347648.000000,1.484621,672897376.000000,20765899.000000,0,0,262144.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,524288,2.402960,404440256.000000,3.205054,807100544.000000,24697604.000000,0,0,524288.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,1048576,3.267809,807082592.000000,3.231071,807101088.000000,24173333.000000,0,0,1048576.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,2097152,3.315586,807110880.000000,3.276026,807111968.000000,23125097.000000,0,0,2097152.000000,2231.182121
ofs,0,1,1,1,32,8388608,24,1,4194304,3.398093,807122304.000000,3.265620,807097280.000000,21027486.000000,0,0,4194304.000000,2231.182121
