test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,1,1,300,8388608,18,1,0,0,0,12.007058,0,0,0,181.793235,1861073280.000000,0,1614.655794
ofs,0,0,1,1,300,8388608,18,1,1,0.770591,364678128.000000,0,3.837204,1213903200.000000,4036075.000000,0,0,10269.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,2,0.926449,445629632.000000,0,4.875749,1294653344.000000,4303667.000000,0,0,11844.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,3,0.219604,62244096.000000,0,0.514171,189801056.000000,631840.000000,0,0,830.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,4,0.242743,82531088.000000,0,0.646011,220103744.000000,732412.000000,0,0,1267.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,5,0.228136,72476512.000000,0,0.522476,235213568.000000,783266.000000,0,0,779.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,6,0.231624,77551200.000000,0,0.520931,199870992.000000,665173.000000,0,0,1063.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,7,0.146699,19531936.000000,0,0.246674,58793536.000000,195536.000000,0,0,442.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,8,0.245775,82655408.000000,0,0.621559,230154240.000000,765971.000000,0,0,1209.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,9,0.324335,112832240.000000,0,0.879149,376389040.000000,1252301.000000,0,0,2329.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,10,0.245375,82669568.000000,0,0.505004,189804416.000000,631781.000000,0,0,900.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,11,0.143139,7076288.000000,0,0.303629,17031344.000000,56656.000000,0,0,115.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,12,0.261233,92771184.000000,0,0.507300,184762848.000000,614776.000000,0,0,1100.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,13,1.171801,607373040.000000,0,5.325785,1294673744.000000,4310793.000000,0,0,4786.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,14,0.136209,11451600.000000,0,0.570911,29831520.000000,99297.000000,0,0,141.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,15,0.262908,107964528.000000,0,0.476690,220049024.000000,732528.000000,0,0,968.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,16,1.027629,526642096.000000,0,2.621840,1375402528.000000,4568415.000000,0,0,16260.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,17,18.086107,2651964880.000000,0,20.317398,5302910480.000000,17503945.000000,0,0,172423.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,18,0.289957,97890752.000000,0,0.491951,184779168.000000,615057.000000,0,0,873.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,19,15.194479,5302772240.000000,0,15.038807,5302926320.000000,16800360.000000,0,0,876061.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,20,0.431086,143216000.000000,0,1.087399,336030480.000000,1117821.000000,0,0,2280.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,21,1.202689,607412640.000000,0,3.960472,1456172352.000000,4844488.000000,0,0,9419.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,22,1.175265,486316944.000000,0,2.524020,1254312352.000000,4172613.000000,0,0,8428.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,23,0.271310,97944752.000000,0,0.512888,184771488.000000,614546.000000,0,0,1358.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,24,0.245881,87844576.000000,0,0.535832,189813056.000000,631483.000000,0,0,1227.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,25,1.530913,647743504.000000,0,4.078652,2102064688.000000,6975764.000000,0,0,31118.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,26,0.203539,2651408.000000,0,1.882046,4453504.000000,14843.000000,0,0,2.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,27,3.623047,1132162720.000000,0,11.810624,3716780480.000000,12346830.000000,0,0,42438.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,28,0.168712,3668112.000000,0,0.565473,7464192.000000,24855.000000,0,0,25.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,29,1.430156,567072608.000000,0,2.732457,1335077376.000000,4441790.000000,0,0,8467.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,30,0.189932,3993744.000000,0,0.583746,7336064.000000,24421.000000,0,0,32.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,31,0.169934,7898064.000000,0,0.443693,17382592.000000,57859.000000,0,0,82.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,32,0.310635,77760240.000000,0,0.839299,204977840.000000,682560.000000,0,0,699.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,33,0.300663,87852256.000000,0,0.498107,199904592.000000,665581.000000,0,0,767.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,34,0.178131,24844992.000000,0,0.258771,56287968.000000,187168.000000,0,0,458.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,35,0.679495,133219840.000000,0,0.821130,346134640.000000,1150448.000000,0,0,3334.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,36,0.220481,22374464.000000,0,0.303068,52495776.000000,174585.000000,0,0,400.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,37,7.290466,1778147120.000000,0,9.690208,3555324400.000000,11812217.000000,0,0,38864.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,38,0.163030,2812000.000000,0,0.329413,5040544.000000,16798.000000,0,0,3.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,39,0.182091,2959856.000000,0,0.317189,4990848.000000,16633.000000,0,0,3.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,40,0.168539,8575360.000000,0,0.229991,18639504.000000,62086.000000,0,0,45.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,41,0.175343,9221936.000000,0,0.201203,17375872.000000,57883.000000,0,0,36.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,42,0.201599,23600608.000000,0,0.238889,58809616.000000,195562.000000,0,0,470.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,43,2.530900,890055568.000000,0,6.772116,2263535024.000000,7520093.000000,0,0,25023.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,44,0.166520,2993584.000000,0,0.296126,5074992.000000,16908.000000,0,0,8.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,45,0.171828,8320352.000000,0,0.205791,17414032.000000,57991.000000,0,0,55.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,46,0.578681,97995632.000000,0,0.439336,194868064.000000,648208.000000,0,0,1352.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,47,6.596341,2101128400.000000,0,9.411314,4524211120.000000,15024596.000000,0,0,56107.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,48,0.181128,3082384.000000,0,0.421664,5055776.000000,16848.000000,0,0,4.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,49,0.165334,3073872.000000,0,0.419712,5064064.000000,16872.000000,0,0,8.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,50,0.176228,3147328.000000,0,0.479303,5078832.000000,16923.000000,0,0,6.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,51,0.400092,87913936.000000,0,1.072127,204966560.000000,681997.000000,0,0,1224.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,52,0.166551,2829456.000000,0,1.344081,4497712.000000,14990.000000,0,0,2.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,53,1.893119,647862592.000000,0,9.022944,1415806640.000000,4703861.000000,0,0,15494.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,54,0.145241,2707760.000000,0,2.224047,4379680.000000,14597.000000,0,0,1.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,55,1.835142,526793056.000000,0,8.080595,1335105696.000000,4445230.000000,0,0,5122.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,56,0.168730,4174208.000000,0,0.411361,7420048.000000,24715.000000,0,0,18.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,57,0.187646,3124880.000000,0,0.517331,5248816.000000,17493.000000,0,0,3.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,58,0.547561,87925456.000000,0,0.835564,220111184.000000,732578.000000,0,0,1125.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,59,0.206333,12937760.000000,0,0.284656,28625200.000000,95219.000000,0,0,198.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,60,0.161962,8341712.000000,0,0.248326,16776576.000000,55853.000000,0,0,68.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,61,2.886865,728664336.000000,0,3.498285,1254325792.000000,4175297.000000,0,0,5788.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,62,0.628286,93007104.000000,0,0.814711,189847856.000000,631425.000000,0,0,1401.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,63,10.269894,1455236160.000000,0,17.993190,4362730080.000000,14482363.000000,0,0,60070.000000,1614.655794
ofs,0,0,1,1,300,8388608,18,1,64,1.259838,607530000.000000,0,2.812505,1335103056.000000,4436440.000000,0,0,13903.000000,1614.655794
