test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,0,1,300,8388608,12,1,0,0,0,13.148419,0,0,0,150.740226,1431477120.000000,0,86475.286223
ofs,0,0,0,1,300,8388608,12,1,1,1.335258,647242864.000000,0,737.220946,2425001520.000000,8073069.000000,0,0,10269.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,2,1.587474,808918160.000000,0,339.203755,2505714368.000000,8340537.000000,0,0,11844.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,3,0.164931,34499536.000000,0,68.946626,114217808.000000,379896.000000,0,0,830.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,4,0.490330,203490800.000000,0,434.961311,689198816.000000,2296062.000000,0,0,1267.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,5,0.191093,39720240.000000,0,45.548125,111713056.000000,371597.000000,0,0,779.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,6,0.540867,243965808.000000,0,417.656989,689201936.000000,2296276.000000,0,0,1063.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,7,0.177241,49859248.000000,0,50.753962,114212288.000000,380265.000000,0,0,442.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,8,0.557487,284389696.000000,0,417.268801,709374160.000000,2363371.000000,0,0,1209.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,9,0.558220,264218672.000000,0,251.707767,729579024.000000,2429601.000000,0,0,2329.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,10,0.193943,44869904.000000,0,267.500685,111697456.000000,371424.000000,0,0,900.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,11,0.136763,11430240.000000,0,74.343894,28628800.000000,95314.000000,0,0,115.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,12,0.623407,284413216.000000,0,422.091706,689212256.000000,2296274.000000,0,0,1100.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,13,0.622122,304657440.000000,0,245.735518,729579504.000000,2427145.000000,0,0,4786.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,14,0.159625,12816080.000000,0,228.515978,29848320.000000,99353.000000,0,0,141.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,15,0.200461,42404992.000000,0,198.777732,106676672.000000,354620.000000,0,0,968.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,16,1.823857,889938928.000000,0,366.957430,2586486016.000000,8605360.000000,0,0,16260.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,17,226.236866,2651956720.000000,0,437.958393,5302933520.000000,17504022.000000,0,0,172423.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,18,0.211766,44961584.000000,0,452.067756,121807424.000000,405151.000000,0,0,873.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,19,55.156658,5302770560.000000,0,320.350505,5302933280.000000,16800383.000000,0,0,876061.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,20,0.584553,264322352.000000,0,435.654000,769969312.000000,2564284.000000,0,0,2280.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,21,2.128709,1051434944.000000,0,415.621238,2424977280.000000,8073838.000000,0,0,9419.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,22,3.151317,889947568.000000,0,443.348532,2505723968.000000,8343985.000000,0,0,8428.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,23,12.631838,324893744.000000,0,382.256005,689245136.000000,2296125.000000,0,0,1358.000000,86475.286223
ofs,0,0,0,1,300,8388608,12,1,24,81.278397,324892784.000000,0,390.858313,810315200.000000,2699823.000000,0,0,1227.000000,86475.286223
