test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,1,1,0,0,0,201.911340,603704400.000000,0,321.944089
ofs,0,1,1,1,4,1048576,1,1,1,0.056060,0.914709,0,0,1.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,2,0.031452,0.918168,0,0,2.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,4,0.026711,0.838425,0,0,4.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,8,0.017959,0.834459,0,0,8.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,16,0.019757,0.876685,0,0,16.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,32,0.032888,0.831261,0,0,32.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,64,0.023700,0.831279,0,0,64.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,128,0.016854,0.853592,0,0,128.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,256,0.020694,0.829375,0,0,256.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,512,0.019426,0.843550,0,0,512.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,1024,0.018486,0.861438,0,0,1024.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,2048,0.012506,0.903147,0,0,2048.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,4096,0.015998,0.913720,0,0,4096.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,8192,0.033875,1.302579,0,0,8192.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,16384,0.072468,1.874385,0,0,16384.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,32768,0.112850,3.122676,0,0,32768.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,65536,0.273883,5.192816,0,0,65536.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,131072,0.432122,10.041410,0,0,131072.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,262144,0.821118,16.947585,0,0,262144.000000,321.944089
ofs,0,1,1,1,4,1048576,1,1,524288,1.511091,30.629014,0,0,524288.000000,321.944089
