test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,1,1,0,0,0,203.852558,605854800.000000,0,1264.031778
ofs,0,1,1,1,4,1048576,1,1,1,0.079756,0.963437,0,0,1.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,2,0.038264,0.956289,0,0,2.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,4,0.027201,0.954103,0,0,4.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,8,0.033182,0.959394,0,0,8.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,16,0.028921,0.988567,0,0,16.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,32,0.075147,0.955404,0,0,32.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,64,0.025468,0.947847,0,0,64.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,128,0.041332,0.941011,0,0,128.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,256,0.021850,0.938802,0,0,256.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,512,0.055247,1.442572,0,0,512.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,1024,0.116160,2.333235,0,0,1024.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,2048,0.232101,3.706684,0,0,2048.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,4096,0.411193,6.124729,0,0,4096.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,8192,0.817375,10.482190,0,0,8192.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,16384,1.563047,18.520564,0,0,16384.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,32768,3.148271,35.472546,0,0,32768.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,65536,6.000069,61.946809,0,0,65536.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,131072,12.081813,107.801732,0,0,131072.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,262144,23.761736,188.159163,0,0,262144.000000,1264.031778
ofs,0,1,1,1,4,1048576,1,1,524288,46.406827,305.639410,0,0,524288.000000,1264.031778
