test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,1,1,0,0,0,201.314855,604355664.000000,0,394.548523
ofs,1,1,0,1,4,1048576,1,1,1,0.043215,0.909623,0,0,1.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,2,0.029628,0.903449,0,0,2.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,4,0.018528,0.935903,0,0,4.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,8,0.021210,0.899475,0,0,8.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,16,0.021238,0.898675,0,0,16.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,32,0.021859,0.919850,0,0,32.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,64,0.025881,0.910662,0,0,64.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,128,0.027316,0.932006,0,0,128.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,256,0.022749,0.905623,0,0,256.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,512,0.026743,0.966144,0,0,512.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,1024,0.022511,0.940878,0,0,1024.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,2048,0.043848,1.425640,0,0,2048.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,4096,0.075373,2.133334,0,0,4096.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,8192,0.164727,3.432213,0,0,8192.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,16384,0.347318,5.622338,0,0,16384.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,32768,0.598712,10.604098,0,0,32768.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,65536,1.146288,18.396353,0,0,65536.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,131072,2.281540,32.386238,0,0,131072.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,262144,4.429187,0,0,0,262144.000000,394.548523
ofs,1,1,0,1,4,1048576,1,1,524288,8.384659,0,0,0,524288.000000,394.548523
