test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,0,1,300,8388608,6,1,0,0,0,13.146425,0,0,0,122.280416,1109458432.000000,0,72142.459055
ofs,0,0,0,1,300,8388608,6,1,1,0.777363,364674528.000000,0,1011.916064,1415773520.000000,4708976.000000,0,0,10269.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,2,1.190940,647487472.000000,0,246.639938,1375391728.000000,4572795.000000,0,0,11844.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,3,1.000455,526455616.000000,0,268.204081,1294662464.000000,4314711.000000,0,0,830.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,4,0.927395,445765232.000000,0,268.144087,1415772080.000000,4717973.000000,0,0,1267.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,5,1.176479,566890448.000000,0,268.103777,1335035856.000000,4449340.000000,0,0,779.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,6,0.997724,486156144.000000,0,290.051723,1375394368.000000,4583584.000000,0,0,1063.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,7,0.145578,19547296.000000,0,42.586394,53754320.000000,178739.000000,0,0,442.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,8,1.000856,486206064.000000,0,355.294206,1415776880.000000,4718047.000000,0,0,1209.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,9,1.017304,526556416.000000,0,296.411607,1375400608.000000,4582339.000000,0,0,2329.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,10,1.078642,526598896.000000,0,279.547782,1415781440.000000,4718371.000000,0,0,900.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,11,0.166828,23422048.000000,0,33.547989,53762720.000000,179094.000000,0,0,115.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,12,1.089139,566977088.000000,0,427.236075,1415765840.000000,4718119.000000,0,0,1100.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,13,1.305656,728473776.000000,0,258.923657,1456160112.000000,4849081.000000,0,0,4786.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,14,0.171134,28559424.000000,0,31.950377,60082560.000000,200134.000000,0,0,141.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,15,1.272987,607411440.000000,0,371.354920,1375411408.000000,4583736.000000,0,0,968.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,16,1.056221,567030608.000000,0,281.318861,1456150032.000000,4837573.000000,0,0,16260.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,17,226.684342,2651947120.000000,0,374.192511,5302934960.000000,17504026.000000,0,0,172423.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,18,1.392070,647775712.000000,0,291.153927,1254300112.000000,4180127.000000,0,0,873.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,19,55.964162,5302755680.000000,0,487.354020,5302925120.000000,16800356.000000,0,0,876061.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,20,1.312603,607402800.000000,0,349.206632,1415823680.000000,4717132.000000,0,0,2280.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,21,1.213220,567052208.000000,0,303.908673,1456186032.000000,4844534.000000,0,0,9419.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,22,1.592385,567059168.000000,0,455.251300,1415769680.000000,4710804.000000,0,0,8428.000000,72142.459055
ofs,0,0,0,1,300,8388608,6,1,23,2.118240,607435920.000000,0,357.607382,1456169232.000000,4852539.000000,0,0,1358.000000,72142.459055
