test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,0,1,128,2097152,1,1,0,0,0,0,0,216.859766,3291855952.000000,223.859628
ofs-update,0,1,0,1,128,2097152,1,1,128,0.603471,16215072.000000,0.068158,3622112.000000,0,0,223.859628
ofs-update,0,1,0,1,128,2097152,1,1,512,0.518725,9976864.000000,0.033176,6408352.000000,0,0,223.859628
ofs-update,0,1,0,1,128,2097152,1,1,1024,0.523207,9942304.000000,0.059858,8637344.000000,0,0,223.859628
ofs-update,0,1,0,1,128,2097152,1,1,4096,0.522698,9961024.000000,0.212088,35663872.000000,0,0,223.859628
