test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,0,1,128,262144,1,1,0,0,0,0,0,27.964625,411237456.000000,32.429736
ofs-update,0,1,0,1,128,262144,1,1,128,0.435335,12416032.000000,0.026421,2786240.000000,0,0,32.429736
ofs-update,0,1,0,1,128,262144,1,1,512,0.368956,7348960.000000,0.017565,3900736.000000,0,0,32.429736
ofs-update,0,1,0,1,128,262144,1,1,1024,0.372723,7366720.000000,0.032343,8637344.000000,0,0,32.429736
ofs-update,0,1,0,1,128,262144,1,1,4096,0.381547,7366720.000000,0.123653,23961664.000000,0,0,32.429736
