test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,0,1,32,32,3,2,0,0,0,0,0,0.011962,14880.000000,0,0.039943
ofs-update,0,1,0,1,32,32,3,2,16,0.004100,28576.000000,0.003012,21008.000000,0,0,16.000000,0.039943
