test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,1,1,32,2048,3,2,0,0,0,0,0,0.040765,1753680.000000,0,0.199480
ofs-update,0,1,1,1,32,2048,3,2,16,0.046149,809744.000000,0.034902,539360.000000,0,0,16.000000,0.199480
ofs-update,0,1,1,1,32,2048,3,2,128,0.018823,435712.000000,0.017236,309776.000000,0,0,128.000000,0.199480
ofs-update,0,1,1,1,32,2048,3,2,1024,0.018672,445552.000000,0.018084,427072.000000,0,0,1024.000000,0.199480
