test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,2,1,0,0,0,159.193113,767334272.000000,0,1807.437526
ofs,1,1,0,1,4,1048576,2,1,1,0.000000,0.537173,0,0,1.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,2,0.000000,0.549025,0,0,2.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,4,0.000000,0.533235,0,0,4.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,8,0.000000,0.534712,0,0,8.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,16,0.000000,0.428837,0,0,16.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,32,0.000000,0.417938,0,0,32.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,64,0.000000,0.424183,0,0,64.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,128,0.000000,0.412885,0,0,128.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,256,0.000000,0.403442,0,0,256.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,512,0.000000,0.671927,0,0,512.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,1024,0.000000,1.247540,0,0,1024.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,2048,0.000000,2.203351,0,0,2048.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,4096,0.000000,4.312799,0,0,4096.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,8192,0.000000,8.629172,0,0,8192.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,16384,0.000000,16.809963,0,0,16384.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,32768,0.000000,34.204786,0,0,32768.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,65536,0.000000,66.193724,0,0,65536.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,131072,0.000000,132.577653,0,0,131072.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,262144,0.000000,261.801215,0,0,262144.000000,1807.437526
ofs,1,1,0,1,4,1048576,2,1,524288,0.000000,528.648716,0,0,524288.000000,1807.437526
