test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,2,1,0,0,0,166.826839,955507136.000000,0,7724.986693
ofs,1,1,0,1,4,1048576,2,1,1,0.000000,0.588097,0,0,1.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,2,0.000000,0.582519,0,0,2.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,4,0.000000,0.441894,0,0,4.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,8,0.000000,0.468371,0,0,8.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,16,0.000000,0.457117,0,0,16.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,32,0.000000,0.449484,0,0,32.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,64,0.000000,0.443443,0,0,64.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,128,0.000000,0.746976,0,0,128.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,256,0.000000,1.343521,0,0,256.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,512,0.000000,2.498154,0,0,512.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,1024,0.000000,4.847714,0,0,1024.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,2048,0.000000,9.563772,0,0,2048.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,4096,0.000000,18.990873,0,0,4096.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,8192,0.000000,37.749213,0,0,8192.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,16384,0.000000,75.736199,0,0,16384.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,32768,0.000000,151.823108,0,0,32768.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,65536,0.000000,301.850221,0,0,65536.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,131072,0.000000,603.426998,0,0,131072.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,262144,0.000000,1210.400896,0,0,262144.000000,7724.986693
ofs,1,1,0,1,4,1048576,2,1,524288,0.000000,2406.609604,0,0,524288.000000,7724.986693
