test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,2,1,0,0,0,123.269279,735949952.000000,0,948.179435
ofs,1,1,0,1,4,1048576,2,1,1,0.000000,0.558233,0,0,1.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,2,0.000000,0.538345,0,0,2.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,4,0.000000,0.524451,0,0,4.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,8,0.000000,0.541294,0,0,8.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,16,0.000000,0.532379,0,0,16.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,32,0.000000,0.440348,0,0,32.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,64,0.000000,0.447859,0,0,64.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,128,0.000000,0.429285,0,0,128.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,256,0.000000,0.439270,0,0,256.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,512,0.000000,0.446621,0,0,512.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,1024,0.000000,0.703241,0,0,1024.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,2048,0.000000,1.230627,0,0,2048.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,4096,0.000000,2.245944,0,0,4096.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,8192,0.000000,4.285273,0,0,8192.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,16384,0.000000,8.427835,0,0,16384.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,32768,0.000000,16.706114,0,0,32768.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,65536,0.000000,32.917723,0,0,65536.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,131072,0.000000,66.080234,0,0,131072.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,262144,0.000000,132.281302,0,0,262144.000000,948.179435
ofs,1,1,0,1,4,1048576,2,1,524288,0.000000,263.566180,0,0,524288.000000,948.179435
