test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,2,1,0,0,0,136.874585,830064896.000000,0,3687.567084
ofs,1,1,0,1,4,1048576,2,1,1,0.000000,0.577452,0,0,1.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,2,0.000000,0.581208,0,0,2.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,4,0.000000,0.565755,0,0,4.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,8,0.000000,0.424981,0,0,8.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,16,0.000000,0.427285,0,0,16.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,32,0.000000,0.419324,0,0,32.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,64,0.000000,0.516943,0,0,64.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,128,0.000000,0.443536,0,0,128.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,256,0.000000,0.712345,0,0,256.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,512,0.000000,1.246543,0,0,512.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,1024,0.000000,2.374751,0,0,1024.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,2048,0.000000,4.564527,0,0,2048.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,4096,0.000000,8.967894,0,0,4096.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,8192,0.000000,17.704525,0,0,8192.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,16384,0.000000,35.629297,0,0,16384.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,32768,0.000000,70.207454,0,0,32768.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,65536,0.000000,142.154459,0,0,65536.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,131072,0.000000,281.549951,0,0,131072.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,262144,0.000000,564.137111,0,0,262144.000000,3687.567084
ofs,1,1,0,1,4,1048576,2,1,524288,0.000000,1127.268796,0,0,524288.000000,3687.567084
