test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,2,1,0,0,0,108.949608,708156032.000000,0,214.035015
ofs,1,1,0,1,4,1048576,2,1,1,0.000000,0.509737,0,0,1.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,2,0.000000,0.464883,0,0,2.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,4,0.000000,0.482123,0,0,4.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,8,0.000000,0.482138,0,0,8.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,16,0.000000,0.447715,0,0,16.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,32,0.000000,0.477238,0,0,32.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,64,0.000000,0.448979,0,0,64.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,128,0.000000,0.476439,0,0,128.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,256,0.000000,0.391596,0,0,256.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,512,0.000000,0.378360,0,0,512.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,1024,0.000000,0.391152,0,0,1024.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,2048,0.000000,0.379917,0,0,2048.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,4096,0.000000,0.369177,0,0,4096.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,8192,0.000000,0.678479,0,0,8192.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,16384,0.000000,1.171639,0,0,16384.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,32768,0.000000,2.105968,0,0,32768.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,65536,0.000000,4.049491,0,0,65536.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,131072,0.000000,7.698096,0,0,131072.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,262144,0.000000,14.947788,0,0,262144.000000,214.035015
ofs,1,1,0,1,4,1048576,2,1,524288,0.000000,30.650150,0,0,524288.000000,214.035015
