test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,2,1,0,0,0,112.677494,720219776.000000,0,507.440386
ofs,1,1,0,1,4,1048576,2,1,1,0.000000,0.518644,0,0,1.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,2,0.000000,0.529314,0,0,2.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,4,0.000000,0.515028,0,0,4.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,8,0.000000,0.513132,0,0,8.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,16,0.000000,0.495786,0,0,16.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,32,0.000000,0.491693,0,0,32.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,64,0.000000,0.419152,0,0,64.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,128,0.000000,0.419245,0,0,128.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,256,0.000000,0.404566,0,0,256.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,512,0.000000,0.413991,0,0,512.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,1024,0.000000,0.425442,0,0,1024.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,2048,0.000000,0.687449,0,0,2048.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,4096,0.000000,1.162768,0,0,4096.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,8192,0.000000,2.120889,0,0,8192.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,16384,0.000000,4.100770,0,0,16384.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,32768,0.000000,7.907771,0,0,32768.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,65536,0.000000,15.743761,0,0,65536.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,131072,0.000000,31.187265,0,0,131072.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,262144,0.000000,62.214523,0,0,262144.000000,507.440386
ofs,1,1,0,1,4,1048576,2,1,524288,0.000000,124.207125,0,0,524288.000000,507.440386
