id,search
0,0.0
1,0.149158
2,0.162773
4,0.154018
8,0.165107
16,0.155482
32,0.142204
64,0.191219
128,0.16441
256,0.15124
512,0.150199
1024,0.232457
2048,0.355838
4096,0.613705
8192,1.016492
16384,1.647181
