id,search
0,0.0
1,0.174947
2,0.179964
4,0.169415
8,0.184178
16,0.216614
32,0.195042
64,0.209303
128,0.288686
256,0.42595
512,0.710106
1024,1.127703
2048,1.834307
4096,2.863415
8192,4.426399
16384,6.3583
