test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,1,1,300,8388608,10,1,0,0,0,13.594343,0,0,0,131.777552,1246919808.000000,0,1528.380528
ofs,0,0,1,1,300,8388608,10,1,1,1.432120,647252704.000000,0,11.404549,2586440896.000000,8611200.000000,0,0,10269.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,2,1.662114,808929200.000000,0,5.302108,2586431536.000000,8609594.000000,0,0,11844.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,3,0.181213,34534816.000000,0,0.364910,106630592.000000,354605.000000,0,0,830.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,4,0.535653,203510960.000000,0,1.352669,749752208.000000,2497907.000000,0,0,1267.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,5,0.200672,42227152.000000,0,0.321399,101580048.000000,337821.000000,0,0,779.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,6,0.613054,284360416.000000,0,1.249862,689165456.000000,2296155.000000,0,0,1063.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,7,0.200550,39779280.000000,0,0.567109,114225488.000000,380309.000000,0,0,442.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,8,0.570656,244022448.000000,0,2.988367,810316400.000000,2699845.000000,0,0,1209.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,9,0.637596,264234752.000000,0,1.852921,689194736.000000,2294986.000000,0,0,2329.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,10,0.198088,42320752.000000,0,0.649127,106656752.000000,354622.000000,0,0,900.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,11,0.148434,11459760.000000,0,0.504006,31770240.000000,105785.000000,0,0,115.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,12,0.659580,284444896.000000,0,2.960969,749788448.000000,2498194.000000,0,0,1100.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,13,0.713074,284458336.000000,0,1.332763,810312560.000000,2696255.000000,0,0,4786.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,14,0.153286,12812480.000000,0,0.322806,29229680.000000,97291.000000,0,0,141.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,15,0.213877,47452416.000000,0,0.404725,109169184.000000,362929.000000,0,0,968.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,16,1.903866,970670736.000000,0,4.908496,2424951120.000000,8066910.000000,0,0,16260.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,17,14.774951,2651939200.000000,0,17.308059,5302921280.000000,17503981.000000,0,0,172423.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,18,0.234694,49983088.000000,0,0.561254,109196064.000000,363113.000000,0,0,873.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,19,14.967626,5302756640.000000,0,15.380854,5302925360.000000,16800356.000000,0,0,876061.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,20,0.690485,304680720.000000,0,2.120432,628650944.000000,2093223.000000,0,0,2280.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,21,1.900112,889967968.000000,0,8.289249,2424963600.000000,8073793.000000,0,0,9419.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,22,1.839474,889964128.000000,0,4.733960,2263524464.000000,7536653.000000,0,0,8428.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,23,0.668154,324879344.000000,0,3.026256,769978912.000000,2565238.000000,0,0,1358.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,24,0.694565,324904304.000000,0,1.563807,689219936.000000,2296172.000000,0,0,1227.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,25,2.023827,1051450064.000000,0,7.893114,2586462016.000000,8590422.000000,0,0,31118.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,26,0.166892,2767600.000000,0,0.409378,5147744.000000,17157.000000,0,0,2.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,27,15.709427,5302786880.000000,0,14.140620,5302935440.000000,17634013.000000,0,0,42438.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,28,0.152027,3664752.000000,0,0.854588,7679200.000000,25572.000000,0,0,25.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,29,2.419756,1132213792.000000,0,6.635990,2263503104.000000,7536543.000000,0,0,8467.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,30,0.170906,4030224.000000,0,0.815882,7584176.000000,25248.000000,0,0,32.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,31,0.160021,14166640.000000,0,0.809497,31797600.000000,105910.000000,0,0,82.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,32,0.224655,47534016.000000,0,1.070438,111724336.000000,371715.000000,0,0,699.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,33,0.215160,47532816.000000,0,0.856908,111711856.000000,371605.000000,0,0,767.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,34,0.222603,55133712.000000,0,0.363357,96568624.000000,321437.000000,0,0,458.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,35,0.665049,324919184.000000,0,1.335404,729566784.000000,2428555.000000,0,0,3334.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,36,0.208221,45043424.000000,0,0.395878,116785200.000000,388884.000000,0,0,400.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,37,14.387403,5302796960.000000,0,16.083118,5302949840.000000,17637635.000000,0,0,38864.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,38,0.164988,2939936.000000,0,0.706868,5173424.000000,17241.000000,0,0,3.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,39,0.210623,3016752.000000,0,0.850059,5182544.000000,17272.000000,0,0,3.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,40,0.164727,14230000.000000,0,0.618724,31813680.000000,106000.000000,0,0,45.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,41,0.161701,13602240.000000,0,0.561657,30579280.000000,101894.000000,0,0,36.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,42,0.231399,47570256.000000,0,0.600842,99119456.000000,329928.000000,0,0,470.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,43,2.072624,970791936.000000,0,5.425739,2263541504.000000,7520115.000000,0,0,25023.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,44,0.183514,3043264.000000,0,0.740826,5112912.000000,17035.000000,0,0,8.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,45,0.174562,16163920.000000,0,0.607919,31817280.000000,106002.000000,0,0,55.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,46,0.634306,264410192.000000,0,1.917532,729594144.000000,2430628.000000,0,0,1352.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,47,14.405743,5302838480.000000,0,15.419651,5302944560.000000,17620374.000000,0,0,56107.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,48,0.188670,3105312.000000,0,1.225834,5114720.000000,17045.000000,0,0,4.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,49,0.188089,3125120.000000,0,0.775443,5168016.000000,17218.000000,0,0,8.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,50,0.181076,3131232.000000,0,0.748520,5151808.000000,17166.000000,0,0,6.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,51,0.695045,284595376.000000,0,3.286062,769943872.000000,2565255.000000,0,0,1224.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,52,0.184711,3127744.000000,0,0.538521,5183136.000000,17275.000000,0,0,2.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,53,2.054609,970797216.000000,0,5.453875,2344267072.000000,7798729.000000,0,0,15494.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,54,0.178440,2704160.000000,0,0.664430,4380640.000000,14601.000000,0,0,1.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,55,0.659020,304809120.000000,0,1.646494,709437280.000000,2359668.000000,0,0,5122.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,56,0.193871,4012480.000000,0,0.289093,7532832.000000,25091.000000,0,0,18.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,57,0.170564,3199536.000000,0,0.316315,5153712.000000,17176.000000,0,0,3.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,58,0.639909,304790400.000000,0,1.662991,810319520.000000,2699940.000000,0,0,1125.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,59,0.164577,13640880.000000,0,0.328230,31167440.000000,103693.000000,0,0,198.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,60,0.162294,14934800.000000,0,0.405115,29933280.000000,99709.000000,0,0,68.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,61,0.624764,324997904.000000,0,2.132678,749788208.000000,2493506.000000,0,0,5788.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,62,0.619519,304802160.000000,0,1.408883,669047232.000000,2228756.000000,0,0,1401.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,63,16.474032,5302855520.000000,0,18.219656,5302948400.000000,17616424.000000,0,0,60070.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,64,2.402776,1051566944.000000,0,11.153199,2586491056.000000,8607733.000000,0,0,13903.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,65,2.211824,1051567184.000000,0,6.003133,2586482656.000000,8598290.000000,0,0,23318.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,66,0.173043,3185728.000000,0,0.347254,5182528.000000,17273.000000,0,0,2.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,67,0.233166,52652480.000000,0,0.446376,114294368.000000,380420.000000,0,0,561.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,68,0.173191,4234688.000000,0,0.500557,8058816.000000,26853.000000,0,0,9.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,69,0.173099,4306192.000000,0,0.578624,7650176.000000,25491.000000,0,0,9.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,70,2.325088,1132312912.000000,0,7.538336,2344251232.000000,7789121.000000,0,0,25049.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,71,0.708067,345188368.000000,0,2.393638,729628464.000000,2424252.000000,0,0,7842.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,72,2.441109,1213070160.000000,0,10.345953,2586497296.000000,8611380.000000,0,0,10277.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,73,0.199633,45107264.000000,0,0.715037,114264368.000000,380411.000000,0,0,470.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,74,14.437587,5302856960.000000,0,14.609408,5302954880.000000,17637120.000000,0,0,39396.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,75,0.657674,4239488.000000,0,1.154007,7553472.000000,25169.000000,0,0,9.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,76,0.926797,345207328.000000,0,2.409046,769999312.000000,2560051.000000,0,0,6613.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,77,0.812157,2852800.000000,0,2.961872,4457760.000000,14858.000000,0,0,1.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,78,0.297476,14963360.000000,0,0.567597,31864320.000000,106028.000000,0,0,186.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,79,2.761226,1051583984.000000,0,5.398988,2263543664.000000,7514658.000000,0,0,30487.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,80,2.112918,970850256.000000,0,6.798802,2425013280.000000,8071500.000000,0,0,11877.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,81,0.933099,325016624.000000,0,2.006282,709442800.000000,2361392.000000,0,0,3417.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,82,0.266578,50213728.000000,0,0.903570,104193760.000000,346350.000000,0,0,962.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,83,15.217607,5302859120.000000,0,14.965546,5302964000.000000,17578202.000000,0,0,98344.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,84,1.070876,4448736.000000,0,0.866349,7656656.000000,25502.000000,0,0,20.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,85,4.157108,1213097520.000000,0,5.169485,2344283152.000000,7791576.000000,0,0,22701.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,86,15.455185,5302872800.000000,0,14.747256,5302952720.000000,17640918.000000,0,0,35591.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,87,0.922528,3226048.000000,0,0.914851,5185776.000000,17278.000000,0,0,7.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,88,0.797287,3191952.000000,0,0.518693,5230896.000000,17434.000000,0,0,2.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,89,0.792738,2906560.000000,0,1.327105,4436240.000000,14786.000000,0,0,1.000000,1528.380528
ofs,0,0,1,1,300,8388608,10,1,90,0.690177,3221360.000000,0,1.424571,5149872.000000,17164.000000,0,0,2.000000,1528.380528
