test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,1,1,300,8388608,10,16,0,0,0,13.541881,0,0,0,146.114282,1430952832.000000,0,4193.589837
ofs,0,0,1,1,300,8388608,10,16,1,1.104800,459413760.000000,0,5.394319,1350005840.000000,4489750.000000,0,0,10269.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,2,1.223643,566119488.000000,0,4.523718,1385297536.000000,4605814.000000,0,0,11844.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,3,1.162041,59502544.000000,0,3.428618,148470224.000000,494070.000000,0,0,830.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,4,0.489208,62094080.000000,0,1.891047,176062720.000000,585608.000000,0,0,1267.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,5,1.188474,65285120.000000,0,3.081909,147551200.000000,491058.000000,0,0,779.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,6,0.509919,72001040.000000,0,1.611606,171605760.000000,570956.000000,0,0,1063.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,7,0.678310,36656608.000000,0,1.658451,78492720.000000,261200.000000,0,0,442.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,8,0.501948,72784800.000000,0,1.736662,172959200.000000,575321.000000,0,0,1209.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,9,0.972582,154822240.000000,0,2.994049,340832080.000000,1133777.000000,0,0,2329.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,10,1.373324,77883216.000000,0,3.217057,172647232.000000,574590.000000,0,0,900.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,11,0.829378,18693200.000000,0,2.740837,42560080.000000,141751.000000,0,0,115.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,12,0.514921,80006720.000000,0,2.044584,174799280.000000,581564.000000,0,0,1100.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,13,0.670430,291524256.000000,0,5.178290,663084080.000000,2205494.000000,0,0,4786.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,14,0.922758,22290480.000000,0,2.524227,47476400.000000,158113.000000,0,0,141.000000,4193.589837
ofs,0,0,1,1,300,8388608,10,16,15,1.471462,86744256.000000,0,4.707733,185488752.000000,617327.000000,0,0,968.000000,4193.589837
