test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,16,0,0,0,109.507239,708471424.000000,0,321.594549
ofs,0,1,1,1,4,1048576,2,16,1,0.000000,0.482923,0,0,1.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,2,0.000000,0.473042,0,0,2.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,4,0.000000,0.474077,0,0,4.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,8,0.000000,0.470390,0,0,8.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,16,0.000000,0.452647,0,0,16.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,32,0.000000,0.445409,0,0,32.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,64,0.000000,0.453816,0,0,64.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,128,0.000000,0.467634,0,0,128.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,256,0.000000,0.756174,0,0,256.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,512,0.000000,1.337389,0,0,512.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,1024,0.000000,2.500983,0,0,1024.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,2048,0.000000,4.876332,0,0,2048.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,4096,0.000000,0.654604,0,0,4096.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,8192,0.000000,1.119416,0,0,8192.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,16384,0.000000,2.080770,0,0,16384.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,32768,0.000000,4.279820,0,0,32768.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,65536,0.000000,8.055890,0,0,65536.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,131072,0.000000,15.638310,0,0,131072.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,262144,0.000000,30.477538,0,0,262144.000000,321.594549
ofs,0,1,1,1,4,1048576,2,16,524288,0.000000,60.295076,0,0,524288.000000,321.594549
