test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,8,0,0,0,110.423146,708471424.000000,0,317.743568
ofs,0,1,1,1,4,1048576,2,8,1,0.000000,0.489830,0,0,1.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,2,0.000000,0.491533,0,0,2.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,4,0.000000,0.488191,0,0,4.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,8,0.000000,0.494575,0,0,8.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,16,0.000000,0.472794,0,0,16.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,32,0.000000,0.470230,0,0,32.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,64,0.000000,0.449304,0,0,64.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,128,0.000000,0.467104,0,0,128.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,256,0.000000,0.783109,0,0,256.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,512,0.000000,1.400883,0,0,512.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,1024,0.000000,2.598570,0,0,1024.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,2048,0.000000,0.415879,0,0,2048.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,4096,0.000000,0.659189,0,0,4096.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,8192,0.000000,1.145219,0,0,8192.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,16384,0.000000,2.127863,0,0,16384.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,32768,0.000000,4.004131,0,0,32768.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,65536,0.000000,7.942420,0,0,65536.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,131072,0.000000,15.643102,0,0,131072.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,262144,0.000000,31.312751,0,0,262144.000000,317.743568
ofs,0,1,1,1,4,1048576,2,8,524288,0.000000,62.489535,0,0,524288.000000,317.743568
