test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,2,0,0,0,116.571286,736924800.000000,0,1844.157478
ofs,0,1,1,1,4,1048576,2,2,1,0.000000,0.538355,0,0,1.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,2,0.000000,0.553052,0,0,2.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,4,0.000000,0.539934,0,0,4.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,8,0.000000,0.540151,0,0,8.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,16,0.000000,0.560332,0,0,16.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,32,0.000000,0.924482,0,0,32.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,64,0.000000,0.453191,0,0,64.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,128,0.000000,0.460438,0,0,128.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,256,0.000000,0.455631,0,0,256.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,512,0.000000,0.733271,0,0,512.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,1024,0.000000,1.287906,0,0,1024.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,2048,0.000000,2.424907,0,0,2048.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,4096,0.000000,4.583776,0,0,4096.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,8192,0.000000,9.099211,0,0,8192.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,16384,0.000000,17.932632,0,0,16384.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,32768,0.000000,35.356426,0,0,32768.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,65536,0.000000,69.309217,0,0,65536.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,131072,0.000000,136.923139,0,0,131072.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,262144,0.000000,270.951801,0,0,262144.000000,1844.157478
ofs,0,1,1,1,4,1048576,2,2,524288,0.000000,543.112854,0,0,524288.000000,1844.157478
