test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,1,0,0,0,110.687796,708471424.000000,0,311.942503
ofs,0,1,1,1,4,1048576,2,1,1,0.000000,0.478178,0,0,1.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,2,0.000000,0.480969,0,0,2.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,4,0.000000,0.479205,0,0,4.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,8,0.000000,0.476313,0,0,8.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,16,0.000000,0.482744,0,0,16.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,32,0.000000,0.492103,0,0,32.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,64,0.000000,0.480314,0,0,64.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,128,0.000000,0.468690,0,0,128.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,256,0.000000,0.422008,0,0,256.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,512,0.000000,0.414620,0,0,512.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,1024,0.000000,0.418565,0,0,1024.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,2048,0.000000,0.423709,0,0,2048.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,4096,0.000000,0.650134,0,0,4096.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,8192,0.000000,1.105813,0,0,8192.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,16384,0.000000,2.101670,0,0,16384.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,32768,0.000000,4.056112,0,0,32768.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,65536,0.000000,7.913158,0,0,65536.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,131072,0.000000,15.590097,0,0,131072.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,262144,0.000000,31.250827,0,0,262144.000000,311.942503
ofs,0,1,1,1,4,1048576,2,1,524288,0.000000,61.970372,0,0,524288.000000,311.942503
