test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,2,0,0,0,107.758445,706243200.000000,0,213.855847
ofs,0,1,1,1,4,1048576,2,2,1,0.000000,0.453915,0,0,1.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,2,0.000000,0.466244,0,0,2.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,4,0.000000,0.453605,0,0,4.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,8,0.000000,0.452818,0,0,8.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,16,0.000000,0.451608,0,0,16.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,32,0.000000,0.474297,0,0,32.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,64,0.000000,0.465348,0,0,64.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,128,0.000000,0.461200,0,0,128.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,256,0.000000,0.460957,0,0,256.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,512,0.000000,0.745985,0,0,512.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,1024,0.000000,0.428220,0,0,1024.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,2048,0.000000,0.422406,0,0,2048.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,4096,0.000000,0.414162,0,0,4096.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,8192,0.000000,0.688642,0,0,8192.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,16384,0.000000,1.149023,0,0,16384.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,32768,0.000000,2.148215,0,0,32768.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,65536,0.000000,4.064019,0,0,65536.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,131072,0.000000,7.843172,0,0,131072.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,262144,0.000000,15.585310,0,0,262144.000000,213.855847
ofs,0,1,1,1,4,1048576,2,2,524288,0.000000,30.805344,0,0,524288.000000,213.855847
