test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,2,0,0,0,113.470509,720744064.000000,0,932.017572
ofs,0,1,1,1,4,1048576,2,2,1,0.000000,0.477321,0,0,1.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,2,0.000000,0.476804,0,0,2.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,4,0.000000,0.516157,0,0,4.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,8,0.000000,0.483473,0,0,8.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,16,0.000000,0.488721,0,0,16.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,32,0.000000,0.479107,0,0,32.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,64,0.000000,0.798038,0,0,64.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,128,0.000000,0.399185,0,0,128.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,256,0.000000,0.431340,0,0,256.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,512,0.000000,0.500185,0,0,512.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,1024,0.000000,0.676940,0,0,1024.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,2048,0.000000,1.247101,0,0,2048.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,4096,0.000000,2.225038,0,0,4096.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,8192,0.000000,4.407117,0,0,8192.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,16384,0.000000,8.250180,0,0,16384.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,32768,0.000000,16.150733,0,0,32768.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,65536,0.000000,32.402136,0,0,65536.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,131072,0.000000,65.366329,0,0,131072.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,262144,0.000000,130.321953,0,0,262144.000000,932.017572
ofs,0,1,1,1,4,1048576,2,2,524288,0.000000,258.448377,0,0,524288.000000,932.017572
