test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,1,0,0,0,113.632390,720744064.000000,0,941.928233
ofs,0,1,1,1,4,1048576,2,1,1,0.000000,0.529117,0,0,1.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,2,0.000000,0.506952,0,0,2.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,4,0.000000,0.487659,0,0,4.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,8,0.000000,0.480670,0,0,8.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,16,0.000000,0.503894,0,0,16.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,32,0.000000,0.481963,0,0,32.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,64,0.000000,0.433354,0,0,64.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,128,0.000000,0.424706,0,0,128.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,256,0.000000,0.435201,0,0,256.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,512,0.000000,0.413517,0,0,512.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,1024,0.000000,0.658107,0,0,1024.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,2048,0.000000,1.256695,0,0,2048.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,4096,0.000000,2.204132,0,0,4096.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,8192,0.000000,4.433739,0,0,8192.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,16384,0.000000,8.431920,0,0,16384.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,32768,0.000000,16.800733,0,0,32768.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,65536,0.000000,33.578428,0,0,65536.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,131072,0.000000,65.947559,0,0,131072.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,262144,0.000000,131.883768,0,0,262144.000000,941.928233
ofs,0,1,1,1,4,1048576,2,1,524288,0.000000,261.411556,0,0,524288.000000,941.928233
