test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,8,0,0,0,130.778495,706243200.000000,0,243.152023
ofs,0,1,1,1,4,1048576,2,8,1,0.000000,0.428017,0,0,1.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,2,0.000000,0.415591,0,0,2.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,4,0.000000,0.417771,0,0,4.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,8,0.000000,0.415332,0,0,8.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,16,0.000000,0.419630,0,0,16.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,32,0.000000,0.442715,0,0,32.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,64,0.000000,0.439311,0,0,64.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,128,0.000000,0.418893,0,0,128.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,256,0.000000,0.431260,0,0,256.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,512,0.000000,0.717788,0,0,512.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,1024,0.000000,1.218077,0,0,1024.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,2048,0.000000,2.296674,0,0,2048.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,4096,0.000000,0.466182,0,0,4096.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,8192,0.000000,0.623125,0,0,8192.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,16384,0.000000,1.136517,0,0,16384.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,32768,0.000000,2.163985,0,0,32768.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,65536,0.000000,4.078825,0,0,65536.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,131072,0.000000,8.426027,0,0,131072.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,262144,0.000000,16.293349,0,0,262144.000000,243.152023
ofs,0,1,1,1,4,1048576,2,8,524288,0.000000,31.744490,0,0,524288.000000,243.152023
