test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,0,1,1,1,4,1048576,2,16,0,0,0,110.865394,706243200.000000,0,227.501651
ofs,0,1,1,1,4,1048576,2,16,1,0.000000,0.459646,0,0,1.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,2,0.000000,0.467904,0,0,2.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,4,0.000000,0.455068,0,0,4.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,8,0.000000,0.448269,0,0,8.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,16,0.000000,0.431192,0,0,16.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,32,0.000000,0.442694,0,0,32.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,64,0.000000,0.446353,0,0,64.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,128,0.000000,0.451189,0,0,128.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,256,0.000000,0.462235,0,0,256.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,512,0.000000,0.743976,0,0,512.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,1024,0.000000,1.281103,0,0,1024.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,2048,0.000000,2.409316,0,0,2048.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,4096,0.000000,4.612246,0,0,4096.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,8192,0.000000,0.634158,0,0,8192.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,16384,0.000000,1.134480,0,0,16384.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,32768,0.000000,2.089149,0,0,32768.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,65536,0.000000,4.064456,0,0,65536.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,131072,0.000000,7.763902,0,0,131072.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,262144,0.000000,15.477525,0,0,262144.000000,227.501651
ofs,0,1,1,1,4,1048576,2,16,524288,0.000000,30.882941,0,0,524288.000000,227.501651
