test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,1,1,0,0,0,122.735539,604879952.000000,0,523.482095
ofs,1,1,0,1,4,1048576,1,1,1,0.359076,0.326239,0,0,1.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,2,0.371956,0.358124,0,0,2.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,4,0.326184,0.293230,0,0,4.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,8,0.308505,0.345957,0,0,8.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,16,0.369648,0.299059,0,0,16.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,32,0.344071,0.330743,0,0,32.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,64,0.384101,0.304482,0,0,64.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,128,0.382138,0.332966,0,0,128.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,256,0.348437,0.288753,0,0,256.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,512,0.379719,0.299369,0,0,512.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,1024,0.474585,0.506877,0,0,1024.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,2048,0.794686,0.985409,0,0,2048.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,4096,1.362578,2.071040,0,0,4096.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,8192,2.408879,3.897654,0,0,8192.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,16384,4.834288,8.215808,0,0,16384.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,32768,9.046068,16.005657,0,0,32768.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,65536,17.953222,32.424964,0,0,65536.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,131072,35.567908,62.893117,0,0,131072.000000,523.482095
ofs,1,1,0,1,4,1048576,1,1,262144,70.554304,123.992740,0,0,262144.000000,523.482095
