test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,1,1,0,0,0,174.076689,604355664.000000,0,439.140079
ofs,1,1,0,1,4,1048576,1,1,1,0.538411,0.327106,0,0,1.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,2,0.543012,0.339315,0,0,2.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,4,0.569252,0.274409,0,0,4.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,8,0.558450,0.320438,0,0,8.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,16,0.525995,0.331260,0,0,16.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,32,0.490257,0.309235,0,0,32.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,64,0.603633,0.339222,0,0,64.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,128,0.628473,0.318894,0,0,128.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,256,0.510106,0.281509,0,0,256.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,512,0.495707,0.388514,0,0,512.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,1024,0.563705,0.317232,0,0,1024.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,2048,0.768493,0.674933,0,0,2048.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,4096,1.112739,1.175928,0,0,4096.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,8192,1.976818,2.203275,0,0,8192.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,16384,3.899737,4.107326,0,0,16384.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,32768,6.770548,8.444093,0,0,32768.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,65536,12.998900,17.591399,0,0,65536.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,131072,24.540077,32.431191,0,0,131072.000000,439.140079
ofs,1,1,0,1,4,1048576,1,1,262144,48.290318,88.501210,0,0,262144.000000,439.140079
