test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
omap,1,1,0,1,128,262144,19,1,0,0,0,0.000000,0,0,0,414.404697,6173991936.000000,0,13.325762
omap,1,1,0,1,128,262144,19,1,1,0.000000,0.000000,0,0.090229,1368960.000000,10694.000000,0,0,1.000000,13.325762
omap,1,1,0,1,128,262144,19,1,2,0,0,0,0.060211,1340992.000000,10475.000000,0,0,2.000000,13.325762
omap,1,1,0,1,128,262144,19,1,4,0,0,0,0.059038,1367488.000000,10682.000000,0,0,4.000000,13.325762
omap,1,1,0,1,128,262144,19,1,8,0,0,0,0.074358,1343936.000000,10498.000000,0,0,8.000000,13.325762
omap,1,1,0,1,128,262144,19,1,16,0,0,0,0.090092,1346880.000000,10521.000000,0,0,16.000000,13.325762
