test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,262144,1,1,0,0,0,30.660337,151444560.000000,0,621.723588
ofs,1,1,0,1,4,262144,1,1,1,0.287971,0.280097,0,0,1.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,2,0.287328,0.277433,0,0,2.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,4,0.274747,0.285047,0,0,4.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,8,0.277499,0.291058,0,0,8.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,16,0.294464,0.252488,0,0,16.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,32,0.293542,0.285638,0,0,32.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,64,0.301421,0.270636,0,0,64.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,128,0.269996,0.296383,0,0,128.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,256,0.279038,0.317282,0,0,256.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,512,0.382063,0.428160,0,0,512.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,1024,0.638702,0.719653,0,0,1024.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,2048,1.060756,1.184643,0,0,2048.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,4096,1.926698,1.647636,0,0,4096.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,8192,3.714795,2.898325,0,0,8192.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,16384,7.426720,4.747905,0,0,16384.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,32768,14.600823,8.054680,0,0,32768.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,65536,29.261035,13.560361,0,0,65536.000000,621.723588
ofs,1,1,0,1,4,262144,1,1,131072,58.171176,21.027805,0,0,131072.000000,621.723588
