omap,0,0,0,1,300,512,10,1,0,5687577.870000,426431.040000,0.000000,6625457.740000,432440.320000,1439.960000,746959.000000,0.000000,1.241508
omap,0,0,0,1,300,1024,11,1,0,7285730.780000,578756.320000,0.000000,7912582.540000,589763.840000,1964.490000,1045740.000000,0.000000,1.531215
omap,0,0,0,1,300,32768,16,1,0,18617168.240000,1512174.080000,0.000000,18007458.290000,1642726.400000,5474.240000,1000072.000000,0.000000,3.787566
omap,0,0,0,1,300,65536,17,1,0,20807963.530000,1732666.240000,0.000000,22379158.850000,1899943.520000,6331.620000,986998.000000,0.000000,4.974815
