Total memory usage: 87722712
test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,128,4194304,1,1,0,0,0,376.787315,6572686416.000000,0,512.951307
ofs,1,1,0,1,128,4194304,1,1,1,0.098394,0.631995,0,0,1.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,2,0.030516,0.650918,0,0,2.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,4,0.022471,0.631371,0,0,4.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,8,0.021749,0.649490,0,0,8.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,16,0.022873,0.633141,0,0,16.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,32,0.018676,0.651661,0,0,32.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,64,0.020662,0.623516,0,0,64.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,128,0.019633,0.641367,0,0,128.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,256,0.018966,0.641529,0,0,256.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,512,0.020118,0.642321,0,0,512.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,1024,0.019401,0.656097,0,0,1024.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,2048,0.014102,0.617425,0,0,2048.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,4096,0.006889,0.636005,0,0,4096.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,8192,0.036343,1.016596,0,0,8192.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,16384,0.059904,1.664211,0,0,16384.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,32768,0.143305,2.662124,0,0,32768.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,65536,0.252820,4.650715,0,0,65536.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,131072,0.452140,8.097507,0,0,131072.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,262144,0.813256,14.080849,0,0,262144.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,524288,1.426618,23.725282,0,0,524288.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,1048576,2.489112,0,0,0,1048576.000000,512.951307
ofs,1,1,0,1,128,4194304,1,1,2097152,4.195637,0,0,0,2097152.000000,512.951307
