test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,128,4194304,1,1,0,0,0,1982.868527,6583991376.000000,0,4623.252345
ofs,1,1,0,1,128,4194304,1,1,1,0.215193,1.591007,0,0,1.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,2,0.032119,1.589671,0,0,2.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,4,0.032748,1.510801,0,0,4.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,8,0.031079,1.662551,0,0,8.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,16,0.039121,1.818510,0,0,16.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,32,0.029525,1.564799,0,0,32.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,64,0.044542,1.574250,0,0,64.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,128,0.041114,1.623610,0,0,128.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,256,0.038461,1.791676,0,0,256.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,512,0.069541,2.366509,0,0,512.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,1024,0.117531,3.814976,0,0,1024.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,2048,0.262254,6.433055,0,0,2048.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,4096,0.544786,11.242120,0,0,4096.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,8192,1.090370,19.210527,0,0,8192.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,16384,2.158557,34.218397,0,0,16384.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,32768,4.532458,57.880856,0,0,32768.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,65536,8.493566,101.049341,0,0,65536.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,131072,16.668696,183.203329,0,0,131072.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,262144,34.085126,305.957317,0,0,262144.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,524288,68.814119,520.136767,0,0,524288.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,1048576,135.736188,0,0,0,1048576.000000,4623.252345
ofs,1,1,0,1,128,4194304,1,1,2097152,272.069419,0,0,0,2097152.000000,4623.252345
