test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,65536,1,1,0,0,0,0,0,7.505731,101675088.000000,9.759233
ofs-update,0,1,1,1,128,65536,1,1,128,0.347820,25753856.000000,0.025649,6685248.000000,0,0,9.759233
ofs-update,0,1,1,1,128,65536,1,1,512,0.306446,25748096.000000,0.004030,0.000000,0,0,9.759233
ofs-update,0,1,1,1,128,65536,1,1,1024,0.285819,14573856.000000,0.008023,5571040.000000,0,0,9.759233
ofs-update,0,1,1,1,128,65536,1,1,4096,0.276615,14587296.000000,0.022548,6685248.000000,0,0,9.759233
