test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,262144,1,1,0,0,0,0,0,27.735061,410045520.000000,30.955424
ofs-update,0,1,1,1,128,262144,1,1,128,0.423380,32904704.000000,0.027084,8913664.000000,0,0,30.955424
ofs-update,0,1,1,1,128,262144,1,1,512,0.447823,35124960.000000,0.009295,6685248.000000,0,0,30.955424
ofs-update,0,1,1,1,128,262144,1,1,1024,0.368357,19527008.000000,0.008487,5571040.000000,0,0,30.955424
ofs-update,0,1,1,1,128,262144,1,1,4096,0.385911,19514528.000000,0.036215,21169952.000000,0,0,30.955424
