test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,0,1,128,4194304,1,1,0,0,0,0,0,452.892597,6572686416.000000,0,479.833195
ofs-update,0,1,0,1,128,4194304,1,1,128,2.126745,172215712.000000,1.587947,91983040.000000,0,0,128.000000,479.833195
ofs-update,0,1,0,1,128,4194304,1,1,512,2.244289,172193632.000000,1.395138,91979200.000000,0,0,512.000000,479.833195
ofs-update,0,1,0,1,128,4194304,1,1,1024,2.229269,172230592.000000,4.161280,91958080.000000,0,0,1024.000000,479.833195
ofs-update,0,1,0,1,128,4194304,1,1,4096,1.361686,91972480.000000,1.330796,91984480.000000,0,0,4096.000000,479.833195
ofs-update,0,1,0,1,128,4194304,1,1,16384,0,0,2.957807,307771552.000000,0,0,16384.000000,479.833195
ofs-update,0,1,0,1,128,4194304,1,1,65536,0,0,7.534947,893146272.000000,0,0,65536.000000,479.833195
