test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,0,1,128,131072,1,1,0,0,0,0,0,14.262527,201078352.000000,20.040979
ofs-update,0,1,0,1,128,131072,1,1,128,1.072551,81636672.000000,0.037329,22282720.000000,0,0,20.040979
ofs-update,0,1,0,1,128,131072,1,1,512,1.068890,81620352.000000,0.002601,0.000000,0,0,20.040979
ofs-update,0,1,0,1,128,131072,1,1,1024,0.949162,72724064.000000,0.019593,13369632.000000,0,0,20.040979
ofs-update,0,1,0,1,128,131072,1,1,4096,0.679550,45985280.000000,0.020507,17826176.000000,0,0,20.040979
