test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,0,1,1,1,128,4194304,1,1,0,0,0,0,0,443.894577,6583991376.000000,0,488.320507
ofs-update,0,1,1,1,128,4194304,1,1,128,0.610418,17211040.000000,0.579900,21792544.000000,0,0,128.000000,488.320507
ofs-update,0,1,1,1,128,4194304,1,1,512,0.549859,10894592.000000,0.851567,19048416.000000,0,0,512.000000,488.320507
ofs-update,0,1,1,1,128,4194304,1,1,1024,0.532859,10876352.000000,1.129400,31806176.000000,0,0,1024.000000,488.320507
ofs-update,0,1,1,1,128,4194304,1,1,4096,0.574662,10885472.000000,3.070718,101402624.000000,0,0,4096.000000,488.320507
ofs-update,0,1,1,1,128,4194304,1,1,16384,0,0,8.968892,319414592.000000,0,0,16384.000000,488.320507
ofs-update,0,1,1,1,128,4194304,1,1,65536,0,0,26.870844,993044128.000000,0,0,65536.000000,488.320507
