test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,131072,1,1,0,0,0,0,0,14.003534,201078352.000000,17.544561
ofs-update,0,1,1,1,128,131072,1,1,128,0.526797,72721664.000000,0.033701,22282720.000000,0,0,17.544561
ofs-update,0,1,1,1,128,131072,1,1,512,0.467402,54885888.000000,0.021952,8913088.000000,0,0,17.544561
ofs-update,0,1,1,1,128,131072,1,1,1024,0.547812,81644832.000000,0.025370,17826176.000000,0,0,17.544561
ofs-update,0,1,1,1,128,131072,1,1,4096,0.394882,45972320.000000,0.021825,13369632.000000,0,0,17.544561
