test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,2097152,1,1,0,0,0,0,0,216.119028,3291855952.000000,223.515482
ofs-update,0,1,1,1,128,2097152,1,1,128,0.563279,16776640.000000,0.050901,3622112.000000,0,0,223.515482
ofs-update,0,1,1,1,128,2097152,1,1,512,0.502285,9954304.000000,0.031747,5851104.000000,0,0,223.515482
ofs-update,0,1,1,1,128,2097152,1,1,1024,0.599673,9989344.000000,0.057840,11144960.000000,0,0,223.515482
ofs-update,0,1,1,1,128,2097152,1,1,4096,0.976935,9959584.000000,0.204597,36499744.000000,0,0,223.515482
