test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,65536,1,1,0,0,0,0,0,8.120421,102599760.000000,10.921446
ofs-update,0,1,1,1,128,65536,1,1,128,0.298339,9663840.000000,0.016829,2228992.000000,0,0,10.921446
ofs-update,0,1,1,1,128,65536,1,1,512,0.276680,5735744.000000,0.013669,3622112.000000,0,0,10.921446
ofs-update,0,1,1,1,128,65536,1,1,1024,0.287200,5750624.000000,0.024331,4736608.000000,0,0,10.921446
ofs-update,0,1,1,1,128,65536,1,1,4096,0.282026,5756864.000000,0.086016,13095328.000000,0,0,10.921446
