test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,524288,1,1,0,0,0,0,0,54.916662,817685584.000000,60.221707
ofs-update,0,1,1,1,128,524288,1,1,128,0.759934,91053280.000000,0.046196,31195808.000000,0,0,60.221707
ofs-update,0,1,1,1,128,524288,1,1,512,0.844320,117781504.000000,0.031328,26739264.000000,0,0,60.221707
ofs-update,0,1,1,1,128,524288,1,1,1024,0.834680,99952928.000000,0.027712,22282720.000000,0,0,60.221707
ofs-update,0,1,1,1,128,524288,1,1,4096,0.573895,64317376.000000,0.027114,22282720.000000,0,0,60.221707
