test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,262144,1,1,0,0,0,0,0,27.870152,411237456.000000,31.784125
ofs-update,0,1,1,1,128,262144,1,1,128,0.402957,12404032.000000,0.024350,2786240.000000,0,0,31.784125
ofs-update,0,1,1,1,128,262144,1,1,512,0.358859,7360480.000000,0.018665,4736608.000000,0,0,31.784125
ofs-update,0,1,1,1,128,262144,1,1,1024,0.367594,7357600.000000,0.033643,4457984.000000,0,0,31.784125
ofs-update,0,1,1,1,128,262144,1,1,4096,0.361796,7360000.000000,0.132490,21175424.000000,0,0,31.784125
