test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,2097152,1,1,0,0,0,0,0,213.549156,3288169552.000000,218.488319
ofs-update,0,1,1,1,128,2097152,1,1,128,0.650353,47204000.000000,0.053666,12256288.000000,0,0,218.488319
ofs-update,0,1,1,1,128,2097152,1,1,512,0.650700,49444416.000000,0.019991,11142080.000000,0,0,218.488319
ofs-update,0,1,1,1,128,2097152,1,1,1024,0.535895,27100256.000000,0.015088,10027872.000000,0,0,218.488319
ofs-update,0,1,1,1,128,2097152,1,1,4096,0.529322,27088736.000000,0.050360,33426240.000000,0,0,218.488319
