test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,1,1,0,1,128,4194304,1,1,0,0,0,0,0,369.637985,6572686416.000000,0,378.336869
ofs-update,1,1,0,1,128,4194304,1,1,128,0.633948,172231552.000000,0.681825,91945120.000000,0,0,128.000000,378.336869
ofs-update,1,1,0,1,128,4194304,1,1,512,0.648295,172261792.000000,0.551516,91979200.000000,0,0,512.000000,378.336869
ofs-update,1,1,0,1,128,4194304,1,1,1024,0.645136,172243072.000000,0.533387,91946560.000000,0,0,1024.000000,378.336869
ofs-update,1,1,0,1,128,4194304,1,1,4096,0.555984,91963840.000000,0.553281,91960480.000000,0,0,4096.000000,378.336869
ofs-update,1,1,0,1,128,4194304,1,1,16384,0,0,1.120921,307750432.000000,0,0,16384.000000,378.336869
ofs-update,1,1,0,1,128,4194304,1,1,65536,0,0,2.753187,910974848.000000,0,0,65536.000000,378.336869
