test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,131072,1,1,0,0,0,0,0,14.490144,205478992.000000,17.709724
ofs-update,0,1,1,1,128,131072,1,1,128,0.326016,11023136.000000,0.021423,2507616.000000,0,0,17.709724
ofs-update,0,1,1,1,128,131072,1,1,512,0.310674,6529152.000000,0.017616,4179360.000000,0,0,17.709724
ofs-update,0,1,1,1,128,131072,1,1,1024,0.309050,6529632.000000,0.029228,5572480.000000,0,0,17.709724
ofs-update,0,1,1,1,128,131072,1,1,4096,0.320943,6543552.000000,0.105129,16438816.000000,0,0,17.709724
