test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,2097152,1,1,0,0,0,0,0,212.874103,3284114512.000000,219.829842
ofs-update,0,1,1,1,128,2097152,1,1,128,1.172653,154063136.000000,0.069771,40108896.000000,0,0,219.829842
ofs-update,0,1,1,1,128,2097152,1,1,512,0.866224,100556768.000000,0.023619,22282720.000000,0,0,219.829842
ofs-update,0,1,1,1,128,2097152,1,1,1024,1.125986,127277792.000000,0.026924,35652352.000000,0,0,219.829842
ofs-update,0,1,1,1,128,2097152,1,1,4096,0.808826,82709472.000000,0.021433,31195808.000000,0,0,219.829842
