test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,524288,1,1,0,0,0,0,0,56.039080,822754384.000000,60.683010
ofs-update,0,1,1,1,128,524288,1,1,128,0.464274,13865088.000000,0.030764,3064864.000000,0,0,60.683010
ofs-update,0,1,1,1,128,524288,1,1,512,0.397633,8223488.000000,0.023362,5293856.000000,0,0,60.683010
ofs-update,0,1,1,1,128,524288,1,1,1024,0.425998,8196128.000000,0.041163,8080096.000000,0,0,60.683010
ofs-update,0,1,1,1,128,524288,1,1,4096,0.391743,8187488.000000,0.158100,28419648.000000,0,0,60.683010
