test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,0,1,1,1,128,1048576,1,1,0,0,0,0,0,109.214731,1639828560.000000,115.216172
ofs-update,0,1,1,1,128,1048576,1,1,128,1.037228,135911520.000000,0.051810,35652352.000000,0,0,115.216172
ofs-update,0,1,1,1,128,1048576,1,1,512,1.013624,135899520.000000,0.021774,22282720.000000,0,0,115.216172
ofs-update,0,1,1,1,128,1048576,1,1,1024,0.928552,135896640.000000,0.017337,17826176.000000,0,0,115.216172
ofs-update,0,1,1,1,128,1048576,1,1,4096,0.646346,73494464.000000,0.021891,31195808.000000,0,0,115.216172
