test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,total_time
ofs-update,1,1,0,1,128,524288,1,1,0,0,0,0,0,46.435387,817685584.000000,49.553486
ofs-update,1,1,0,1,128,524288,1,1,128,0.458393,99971168.000000,0.037596,31195808.000000,0,0,49.553486
ofs-update,1,1,0,1,128,524288,1,1,512,0.486585,117789664.000000,0.024231,13369632.000000,0,0,49.553486
ofs-update,1,1,0,1,128,524288,1,1,1024,0.463825,99953408.000000,0.028152,26739264.000000,0,0,49.553486
ofs-update,1,1,0,1,128,524288,1,1,4096,0.398976,64320736.000000,0.025417,17826176.000000,0,0,49.553486
