test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,1,1,128,4194304,1,1,0,0,0,385.474123,6572686416.000000,0,530.302199
ofs,1,1,1,1,128,4194304,1,1,1,0.156904,0.640575,0,0,1.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,2,0.031554,0.674141,0,0,2.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,4,0.021065,0.668705,0,0,4.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,8,0.022102,0.654527,0,0,8.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,16,0.022348,0.656870,0,0,16.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,32,0.023438,0.668409,0,0,32.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,64,0.021940,0.669050,0,0,64.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,128,0.014488,0.709663,0,0,128.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,256,0.018728,0.687234,0,0,256.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,512,0.020191,0.672719,0,0,512.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,1024,0.016112,0.658185,0,0,1024.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,2048,0.009131,0.685061,0,0,2048.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,4096,0.020744,0.682552,0,0,4096.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,8192,0.033340,1.021711,0,0,8192.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,16384,0.066309,1.662856,0,0,16384.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,32768,0.141508,2.825749,0,0,32768.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,65536,0.236412,5.036654,0,0,65536.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,131072,0.420067,8.667531,0,0,131072.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,262144,0.834631,14.700928,0,0,262144.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,524288,1.423313,25.636665,0,0,524288.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,1048576,2.360764,0,0,0,1048576.000000,530.302199
ofs,1,1,1,1,128,4194304,1,1,2097152,4.260467,0,0,0,2097152.000000,530.302199
