test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,128,1048576,1,1,0,0,0,93.558814,1643527248.000000,0,179.577890
ofs,1,1,0,1,128,1048576,1,1,1,0.034283,0.467334,0,0,1.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,2,0.013398,0.430203,0,0,2.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,4,0.011024,0.428269,0,0,4.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,8,0.009359,0.435780,0,0,8.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,16,0.010749,0.436688,0,0,16.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,32,0.011104,0.454669,0,0,32.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,64,0.013007,0.462508,0,0,64.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,128,0.012861,0.449704,0,0,128.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,256,0.009340,0.473767,0,0,256.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,512,0.008611,0.486509,0,0,512.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,1024,0.009328,0.430386,0,0,1024.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,2048,0.021037,0.649058,0,0,2048.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,4096,0.039097,1.068730,0,0,4096.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,8192,0.074580,1.741275,0,0,8192.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,16384,0.145824,2.938575,0,0,16384.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,32768,0.270142,5.135288,0,0,32768.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,65536,0.521911,8.739754,0,0,65536.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,131072,0.969312,14.948844,0,0,131072.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,262144,1.860541,0,0,0,262144.000000,179.577890
ofs,1,1,0,1,128,1048576,1,1,524288,3.452801,0,0,0,524288.000000,179.577890
