test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,append,append_bytes,insert,insert_bytes,setup,setup_bytes,vl,total_time
ofs-update,1,1,0,1,128,2048,3,1,0,0,0,0,0,0.223225,3320400.000000,0,0.477111
ofs-update,1,1,0,1,128,2048,3,1,128,0.039958,845248.000000,0.044557,550784.000000,0,0,128.000000,0.477111
ofs-update,1,1,0,1,128,2048,3,1,512,0.038533,845248.000000,0.038124,843328.000000,0,0,512.000000,0.477111
ofs-update,1,1,0,1,128,2048,3,1,1024,0.040805,861088.000000,0.039197,849088.000000,0,0,1024.000000,0.477111
