test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,1,1,300,8388608,4,16,0,0,0,14.150711,0,0,0,111.404212,1090649728.000000,0,1847.541312
ofs,0,0,1,1,300,8388608,4,16,1,0.985221,466284352.000000,0,3.894393,1538705024.000000,5118747.000000,0,0,10269.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,2,1.033292,527151664.000000,0,15.465919,1558916128.000000,5184543.000000,0,0,11844.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,3,1.128287,59977584.000000,0,5.299337,149532752.000000,497612.000000,0,0,830.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,4,0.592647,264190592.000000,0,5.256195,770047792.000000,2565558.000000,0,0,1267.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,5,1.149818,64711296.000000,0,5.288133,147732608.000000,491663.000000,0,0,779.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,6,0.597815,284450896.000000,0,5.883938,790244256.000000,2633084.000000,0,0,1063.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,7,0.659126,35692208.000000,0,2.611968,79493456.000000,264536.000000,0,0,442.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,8,0.605977,324812144.000000,0,4.791300,810419120.000000,2700188.000000,0,0,1209.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,9,0.554344,284462416.000000,0,3.015944,770063632.000000,2564549.000000,0,0,2329.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,10,1.303079,77940192.000000,0,2.916487,172442736.000000,573909.000000,0,0,900.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,11,0.236065,10945792.000000,0,0.496317,23926992.000000,79641.000000,0,0,115.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,12,0.574551,304708800.000000,0,3.120005,810443120.000000,2700377.000000,0,0,1100.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,13,0.559939,304702800.000000,0,2.663409,810424400.000000,2696628.000000,0,0,4786.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,14,0.332537,16212752.000000,0,0.963813,34383872.000000,114471.000000,0,0,141.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,15,1.403754,85241920.000000,0,4.003602,185194256.000000,616346.000000,0,0,968.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,16,1.065286,628476464.000000,0,8.680976,1579164912.000000,5247623.000000,0,0,16260.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,17,26.846957,2651939920.000000,0,16.015304,5302927520.000000,17504002.000000,0,0,172423.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,18,1.374418,76007552.000000,0,9.305012,162192128.000000,539767.000000,0,0,873.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,19,15.989736,5302757360.000000,0,16.371154,5302939280.000000,16800403.000000,0,0,876061.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,20,0.662451,284553376.000000,0,3.615101,810421280.000000,2699124.000000,0,0,2280.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,21,1.344957,668858352.000000,0,5.930903,1579162512.000000,5254456.000000,0,0,9419.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,22,1.303857,668920272.000000,0,5.345528,1619544400.000000,5390053.000000,0,0,8428.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,23,0.637353,324956624.000000,0,2.817489,770078752.000000,2565571.000000,0,0,1358.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,24,0.620258,304739280.000000,0,3.140775,790246176.000000,2632926.000000,0,0,1227.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,25,2.427134,1417386080.000000,0,6.442181,3217532736.000000,10693991.000000,0,0,31118.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,26,0.258111,4305280.000000,0,0.983370,8325440.000000,27749.000000,0,0,2.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,27,3.695061,2024573120.000000,0,11.667702,4734762336.000000,15740103.000000,0,0,42438.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,28,0.158349,6454720.000000,0,0.321862,12401088.000000,41311.000000,0,0,25.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,29,1.245318,749654048.000000,0,5.776513,1579130112.000000,5255300.000000,0,0,8467.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,30,0.178085,6631952.000000,0,0.224838,12907824.000000,42994.000000,0,0,32.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,31,0.256691,12090784.000000,0,0.396091,23827760.000000,79343.000000,0,0,82.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,32,1.011871,62237696.000000,0,1.769148,129107024.000000,429657.000000,0,0,699.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,33,1.065481,67320592.000000,0,1.942469,139394592.000000,463881.000000,0,0,767.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,34,0.778125,44578592.000000,0,1.615563,92761920.000000,308748.000000,0,0,458.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,35,0.697917,324997904.000000,0,3.007975,810440720.000000,2698135.000000,0,0,3334.000000,1847.541312
ofs,0,0,1,1,300,8388608,4,16,36,0.711651,39869248.000000,0,1.706066,81863584.000000,272478.000000,0,0,400.000000,1847.541312
