test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,insert_bytes,load_data,search,search_bytes,search_false_pos,setup,setup_bytes,vl,total_time
ofs,0,0,1,1,300,8388608,4,1,0,0,0,14.376543,0,0,0,112.287714,1077968512.000000,0,2086.720934
ofs,0,0,1,1,300,8388608,4,1,1,1.365474,647234464.000000,0,5.748622,2424989280.000000,8073028.000000,0,0,10269.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,2,1.600940,808920080.000000,0,6.558310,2586443536.000000,8609634.000000,0,0,11844.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,3,1.791032,889735648.000000,0,6.418416,2586451696.000000,8620675.000000,0,0,830.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,4,1.852667,970514496.000000,0,5.467328,2586440416.000000,8620201.000000,0,0,1267.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,5,2.039237,1051287584.000000,0,5.451868,2586462256.000000,8620761.000000,0,0,779.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,6,2.045941,1051299344.000000,0,6.060733,2425008240.000000,8082297.000000,0,0,1063.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,7,2.444397,1212798960.000000,0,5.345035,2586476176.000000,8621145.000000,0,0,442.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,8,1.906086,889859728.000000,0,6.994662,2586441616.000000,8620263.000000,0,0,1209.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,9,2.498322,1293603008.000000,0,10.263025,2586472816.000000,8619247.000000,0,0,2329.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,10,2.302522,1132116112.000000,0,5.161026,2586449296.000000,8620597.000000,0,0,900.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,11,0.165521,11441280.000000,0,0.580367,31815120.000000,105935.000000,0,0,115.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,12,2.018514,970662336.000000,0,6.986755,2586468256.000000,8620460.000000,0,0,1100.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,13,2.534396,1293633488.000000,0,6.178657,2505693248.000000,8347524.000000,0,0,4786.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,14,0.164278,13456320.000000,0,0.435427,33080000.000000,110125.000000,0,0,141.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,15,2.013098,1051395344.000000,0,4.338910,2344256992.000000,7813221.000000,0,0,968.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,16,2.048579,970659696.000000,0,6.444665,2586434176.000000,8605187.000000,0,0,16260.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,17,10.062199,2651950480.000000,0,15.434316,5302929680.000000,17504009.000000,0,0,172423.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,18,2.283539,1132179952.000000,0,10.113230,2586458416.000000,8620655.000000,0,0,873.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,19,16.150268,5302754720.000000,0,17.927076,5302928960.000000,16800368.000000,0,0,876061.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,20,2.632887,1293690848.000000,0,11.304501,2586471376.000000,8619291.000000,0,0,2280.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,21,2.412680,1132192192.000000,0,6.319369,2586447376.000000,8612072.000000,0,0,9419.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,22,2.540835,1293683408.000000,0,7.047511,2505712928.000000,8343948.000000,0,0,8428.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,23,2.461277,1212939120.000000,0,8.787704,2586449056.000000,8620138.000000,0,0,1358.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,24,2.068825,970745616.000000,0,7.379945,2505698048.000000,8351099.000000,0,0,1227.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,25,2.303141,1132202512.000000,0,10.451514,2586490816.000000,8590518.000000,0,0,31118.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,26,0.210170,14184880.000000,0,0.304415,33738720.000000,112460.000000,0,0,2.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,27,13.819314,5302783040.000000,0,14.448355,5302938560.000000,17634023.000000,0,0,42438.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,28,0.158233,14810240.000000,0,0.996575,33721200.000000,112379.000000,0,0,25.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,29,2.166534,1051488464.000000,0,6.955384,2505762608.000000,8344075.000000,0,0,8467.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,30,0.157005,12969920.000000,0,1.294910,32477200.000000,108225.000000,0,0,32.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,31,0.159838,13579920.000000,0,1.282497,34985120.000000,116535.000000,0,0,82.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,32,2.495966,1293700208.000000,0,7.485543,2505737408.000000,8351759.000000,0,0,699.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,33,2.237616,1132251712.000000,0,9.622692,2586456496.000000,8620754.000000,0,0,767.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,34,2.140661,1051492064.000000,0,8.449366,2586474016.000000,8621122.000000,0,0,458.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,35,2.145466,1051492304.000000,0,5.393423,2586467296.000000,8618223.000000,0,0,3334.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,36,2.272135,1132248352.000000,0,5.322031,2586455296.000000,8621117.000000,0,0,400.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,37,13.950485,5302798160.000000,0,15.731545,5302956560.000000,17637657.000000,0,0,38864.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,38,0.195475,14231680.000000,0,0.998161,33114560.000000,110378.000000,0,0,3.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,39,0.182940,15483120.000000,0,1.567953,33752160.000000,112504.000000,0,0,3.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,40,0.163012,15514560.000000,0,1.633444,33116000.000000,110341.000000,0,0,45.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,41,0.170608,14881280.000000,0,1.771985,31856160.000000,106151.000000,0,0,36.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,42,2.514695,1293715328.000000,0,7.844286,2505744608.000000,8352012.000000,0,0,470.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,43,2.481133,1213008000.000000,0,8.733657,2586499216.000000,8596641.000000,0,0,25023.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,44,0.157625,17434560.000000,0,1.298744,33096560.000000,110313.000000,0,0,8.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,45,0.183848,16169920.000000,0,1.330508,30614800.000000,101994.000000,0,0,55.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,46,2.585638,1293765488.000000,0,9.440915,2505744368.000000,8351129.000000,0,0,1352.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,47,14.258236,5302814480.000000,0,15.042957,5302939280.000000,17620357.000000,0,0,56107.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,48,0.166172,14257840.000000,0,0.487361,35672160.000000,118903.000000,0,0,4.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,49,0.210862,15557280.000000,0,1.269740,32515360.000000,108376.000000,0,0,8.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,50,0.158876,14301520.000000,0,0.922982,32486320.000000,108281.000000,0,0,6.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,51,2.084475,1132274032.000000,0,11.220528,2586495616.000000,8620428.000000,0,0,1224.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,52,0.160632,16185760.000000,0,0.567375,32490880.000000,108300.000000,0,0,2.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,53,2.364591,1132289872.000000,0,5.463586,2586521056.000000,8606242.000000,0,0,15494.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,54,0.214357,2710160.000000,0,3.714759,4387120.000000,14622.000000,0,0,1.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,55,2.653747,1293804848.000000,0,7.781363,2586478816.000000,8616474.000000,0,0,5122.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,56,0.169934,14934080.000000,0,0.698810,33139280.000000,110446.000000,0,0,18.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,57,0.197816,16200640.000000,0,0.822962,35634480.000000,118778.000000,0,0,3.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,58,2.571804,1213024320.000000,0,6.117746,2586498016.000000,8620535.000000,0,0,1125.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,59,0.171655,15592560.000000,0,0.569408,32494720.000000,108117.000000,0,0,198.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,60,0.200330,14958560.000000,0,0.620778,33792720.000000,112574.000000,0,0,68.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,61,2.880344,1213055280.000000,0,7.470174,2586493696.000000,8615857.000000,0,0,5788.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,62,2.747863,1213048320.000000,0,5.021436,2586494176.000000,8620246.000000,0,0,1401.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,63,13.889477,5302829360.000000,0,14.974078,5302952960.000000,17616439.000000,0,0,60070.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,64,3.037739,1213040880.000000,0,10.446329,2586505216.000000,8607781.000000,0,0,13903.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,65,2.736259,1293785648.000000,0,6.518626,2586492496.000000,8598323.000000,0,0,23318.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,66,0.269850,16255120.000000,0,1.038414,38197120.000000,127321.000000,0,0,2.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,67,2.527655,1213038720.000000,0,9.251838,2586504976.000000,8621122.000000,0,0,561.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,68,0.178436,15629760.000000,0,0.784453,34402720.000000,114666.000000,0,0,9.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,69,0.173488,14971520.000000,0,0.319915,33756960.000000,112514.000000,0,0,9.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,70,2.429212,1293807008.000000,0,5.240668,2586500176.000000,8596618.000000,0,0,25049.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,71,2.346804,1213064640.000000,0,8.287289,2586499936.000000,8613824.000000,0,0,7842.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,72,6.119568,1293800048.000000,0,5.862048,2586493456.000000,8611367.000000,0,0,10277.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,73,2.499963,1213046880.000000,0,6.535241,2586541696.000000,8621335.000000,0,0,470.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,74,13.985140,5302846160.000000,0,15.144550,5302957520.000000,17637129.000000,0,0,39396.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,75,0.749302,18148960.000000,0,0.504028,33737760.000000,112450.000000,0,0,9.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,76,2.783259,1213081680.000000,0,10.143168,2586520096.000000,8615120.000000,0,0,6613.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,77,0.484845,2861040.000000,0,0.813044,4439600.000000,14797.000000,0,0,1.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,78,0.410555,16249360.000000,0,0.352146,35046800.000000,116636.000000,0,0,186.000000,2086.720934
ofs,0,0,1,1,300,8388608,4,1,79,2.635559,1132317952.000000,0,5.579357,2586494416.000000,8591161.000000,0,0,30487.000000,2086.720934
