id,search
0,0.0
1,0.408276
2,0.426072
4,0.419289
8,0.415763
16,0.40984
32,0.419967
64,0.415452
128,0.406709
256,0.408129
512,0.41253
1024,0.416819
2048,0.649801
4096,1.136701
8192,2.1007
16384,4.036849
32768,7.919326
65536,15.660827
131072,31.118988
262144,62.098728
