test,data_mem,aux_mem,ssd,cached,bbs,n,s,lf,id,insert,search,setup,setup_bytes,vl,total_time
ofs,1,1,0,1,4,1048576,1,1,0,0,0,120.521606,604355664.000000,0,967.073288
ofs,1,1,0,1,4,1048576,1,1,1,0.385548,0.408276,0,0,1.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,2,0.386072,0.426072,0,0,2.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,4,0.375833,0.419289,0,0,4.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,8,0.381088,0.415763,0,0,8.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,16,0.382804,0.409840,0,0,16.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,32,0.394726,0.419967,0,0,32.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,64,0.383189,0.415452,0,0,64.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,128,0.375537,0.406709,0,0,128.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,256,0.381525,0.408129,0,0,256.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,512,0.374149,0.412530,0,0,512.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,1024,0.373908,0.416819,0,0,1024.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,2048,0.503593,0.649801,0,0,2048.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,4096,0.773617,1.136701,0,0,4096.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,8192,1.279447,2.100700,0,0,8192.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,16384,2.318952,4.036849,0,0,16384.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,32768,4.341363,7.919326,0,0,32768.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,65536,8.580523,15.660827,0,0,65536.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,131072,16.977577,31.118988,0,0,131072.000000,967.073288
ofs,1,1,0,1,4,1048576,1,1,262144,33.532312,62.098728,0,0,262144.000000,967.073288
